global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
14,0.0276196971967335,0.9893785112359551,0.9532039414721053,0.9893785112359551,0.9893480378905278,0.9120599591187827,0.031741975463534654,0.9867393092105263,0.9412033670765337,0.9867393092105263,0.9866595242400776,0.8894601542416453,0.0032326523687690495,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
15,0.027468332235983918,0.9893757680828652,0.9527892706609578,0.9893757680828652,0.9892992695091928,0.911228769854913,0.031896831565781644,0.9874588815789473,0.9439892729671562,0.9874588815789473,0.9873371463856355,0.8946459412780656,0.003180345318466425,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
16,0.027377096029636817,0.9893785112359551,0.9536819744856837,0.9893785112359551,0.9894026042901192,0.9130200377392398,0.03147160026587938,0.987561677631579,0.9454616934106017,0.987561677631579,0.9875567519284995,0.8975444538526672,0.0029348347529768943,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
17,0.02687521257275569,0.989795470505618,0.9550925088204988,0.989795470505618,0.9897720796308631,0.915615642863624,0.030006052926182747,0.9880756578947368,0.9474237327114652,0.9880756578947368,0.9880376387923911,0.9011925042589438,0.0028085677171126007,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
18,0.025922127395052084,0.9903879915730337,0.9578627616534319,0.9903879915730337,0.99038453876698,0.920842181358153,0.029798333091955436,0.9885896381578947,0.9493262358677771,0.9885896381578947,0.9885116890934393,0.9047210300429185,0.0030486548461019993,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
19,0.024867918224628555,0.9905498376053371,0.9585310771033456,0.9905498376053371,0.9905417410796189,0.9220923132590063,0.028792768226642357,0.9888980263157895,0.9509715127943414,0.9888980263157895,0.9888536989273818,0.9078498293515358,0.0029567188896238803,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
20,0.02563887999884868,0.9907144267907303,0.9590592517731128,0.9907144267907303,0.9906843071260912,0.9230594385725651,0.029179274251586514,0.989000822368421,0.9511523174581276,0.989000822368421,0.9889256822792611,0.9081545064377683,0.0030233249869197607,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
21,0.024567804952005574,0.9910682935393258,0.960805320938382,0.9910682935393258,0.9910605465448474,0.9263648288027501,0.027795748294968354,0.9900287828947368,0.9562792087671765,0.9900287828947368,0.9900248341906154,0.9178662150719729,0.003036010191589594,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
22,0.023449237331528257,0.9909146769662921,0.9601261497215178,0.9909146769662921,0.9909062188965472,0.9250882113453361,0.027367329813147847,0.9894120065789473,0.953353080223974,0.9894120065789473,0.9893824950058753,0.9123404255319149,0.0028706041287630798,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
23,0.02415005716735895,0.9909805126404494,0.9605336395208748,0.9909805126404494,0.9909856475014647,0.9258691437074447,0.02746027482575492,0.9893092105263158,0.9532351966677711,0.9893092105263158,0.9893176548179493,0.9121621621621622,0.0029619884613901375,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
24,0.023740839648709287,0.9913618109199438,0.9620797145837757,0.9913618109199438,0.9913527614712675,0.9287572679351146,0.028403430294833686,0.9897203947368421,0.9549626877349435,0.9897203947368421,0.9897203947368421,0.9153976311336718,0.002939006453752518,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
25,0.022847366745562786,0.9916937324438202,0.9634788212562412,0.9916937324438202,0.9916784106000204,0.9313783257036667,0.026620393716975263,0.9903371710526315,0.9573950937489459,0.9903371710526315,0.990306362469696,0.919931856899489,0.003027356542646885,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
26,0.023669536315752297,0.9914111876755618,0.9623649606735909,0.9914111876755618,0.9914100086195192,0.9293020525210558,0.027181958877726606,0.9894120065789473,0.953353080223974,0.9894120065789473,0.9893824950058753,0.9123404255319149,0.0029111051797866823,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
27,0.023070534494354943,0.9912987183988764,0.9620492077263808,0.9912987183988764,0.9913177284421836,0.9287319133638896,0.02745890852652098,0.9883840460526315,0.9492283429944897,0.9883840460526315,0.988397796153202,0.9046413502109705,0.002748019765689969,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
28,0.02236861411777712,0.991381012991573,0.9620942050082502,0.991381012991573,0.9913640128783349,0.9287754454368228,0.025910256430506706,0.9892064144736842,0.9525229238505236,0.9892064144736842,0.989184964648738,0.9107901444350043,0.0031147760875523092,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
29,0.022381061806442906,0.9912932320926966,0.9619308944753632,0.9912932320926966,0.9913014862778249,0.9284974093264249,0.02652542106807232,0.9886924342105263,0.9504589565084379,0.9886924342105263,0.9886924342105263,0.9069373942470389,0.0029940333168953655,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
30,0.021941685779648046,0.9918116880266854,0.9639630653327416,0.9918116880266854,0.9917926566615357,0.9322837503686395,0.025800448205125958,0.989514802631579,0.9539891160399301,0.989514802631579,0.989506490585114,0.9135593220338983,0.0030954026266932486,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
31,0.021758648598948598,0.9919022120786517,0.9644737935567806,0.9919022120786517,0.9918962179937957,0.9332579697038209,0.02559637543010084,0.9897203947368421,0.9548196492169327,0.9897203947368421,0.9897040669026808,0.9151103565365025,0.0030290222357958556,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
32,0.022128945105353348,0.9918720373946629,0.9642271455707463,0.9918720373946629,0.9918529728444215,0.9327797817554845,0.026626803176967723,0.9891036184210527,0.9518794477425945,0.9891036184210527,0.9890601119102083,0.909556313993174,0.0032913211226463317,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
33,0.02201189073927575,0.9921902431530899,0.9656393048537715,0.9921902431530899,0.9921732577908283,0.9354348565597006,0.026523889287521963,0.9896175986842105,0.954112639634294,0.9896175986842105,0.9895719571568588,0.9137489325362937,0.0032203179322183133,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
34,0.021315104210372554,0.9925495962078652,0.9676935204647588,0.9925495962078652,0.9925873749430685,0.9393560487652391,0.025613236290059592,0.9903371710526315,0.9579311150716718,0.9903371710526315,0.9903675351247617,0.9210084033613445,0.0031957691244781017,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
35,0.020995147708081377,0.9922259041432584,0.9658707804013571,0.9922259041432584,0.9922175125210073,0.9358794515588941,0.025382130553847866,0.9903371710526315,0.9573270574321121,0.9903371710526315,0.9902985898071658,0.9197952218430034,0.003151285829395056,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
36,0.021038293363029408,0.9923054555828652,0.9664534988022251,0.9923054555828652,0.9923237933405131,0.9370045141150314,0.02547702624609596,0.9904399671052632,0.9583459314809026,0.9904399671052632,0.9904662767725977,0.9217830109335576,0.003207751652598381,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
37,0.020943858595355677,0.9923877501755618,0.9664855220970436,0.9923877501755618,0.9923685951303185,0.9370219912398157,0.02571115750623377,0.9899259868421053,0.9552969266824658,0.9899259868421053,0.9898612747465021,0.9159519725557461,0.002913980174809694,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
38,0.021769194264001517,0.9924974762991573,0.9672204497854857,0.9924974762991573,0.9925073464671705,0.9384355655599325,0.02624930039440331,0.989514802631579,0.9539891160399301,0.989514802631579,0.989506490585114,0.9135593220338983,0.0033431910775601863,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
39,0.021275200760724505,0.9924673016151685,0.967051852093147,0.9924673016151685,0.9924730170192813,0.9381141260254214,0.02699549878506284,0.9900287828947368,0.9562098352360339,0.9900287828947368,0.9900169152092794,0.917726887192536,0.0029185911633074282,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
40,0.02069261503534057,0.992601716116573,0.967562515991109,0.992601716116573,0.9925985108237709,0.9390632413746357,0.025284101353272012,0.9906455592105263,0.9588532006704538,0.9906455592105263,0.9906269693622395,0.9226847918436704,0.00316556940972805,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
41,0.020048009747053296,0.9925962298103933,0.967620563174737,0.9925962298103933,0.9926023925004568,0.9391829468892945,0.02464275287562295,0.9898231907894737,0.9553069452409005,0.9898231907894737,0.9898110784094708,0.916030534351145,0.003061640229076147,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
42,0.020539589292301767,0.9924398700842697,0.9668816035744388,0.9924398700842697,0.9924398700842697,0.9377878103837471,0.025237921625375748,0.9896175986842105,0.9542588456565182,0.9896175986842105,0.9895886601513922,0.9140425531914894,0.003034782997518778,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
43,0.02054185010989856,0.9929144355688202,0.9688506584815535,0.9929144355688202,0.9929018933940087,0.9414723676160696,0.025663713091298154,0.9899259868421053,0.9553685926245521,0.9899259868421053,0.9898694677394129,0.916095890410959,0.003187451931834221,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
44,0.020475715134564913,0.9927333874648876,0.9682565232233771,0.9927333874648876,0.992743557133984,0.9403821484032139,0.025384126525176198,0.989514802631579,0.9539160422012714,0.989514802631579,0.9894981482407343,0.9134125636672326,0.003066899858415127,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
45,0.019955204625802345,0.9929254081811798,0.9687890359225082,0.9929254081811798,0.9929003364762162,0.9413423704141742,0.02556424685998967,0.9900287828947368,0.9554308265424671,0.9900287828947368,0.9899278671429217,0.916162489196197,0.0028650118753314018,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
46,0.02044013507855177,0.9930104459269663,0.9693435612250307,0.9930104459269663,0.9930061603486284,0.9424076669228335,0.02456992898920649,0.9906455592105263,0.9586559426407996,0.9906455592105263,0.9906044366462786,0.9222886421861657,0.003123662046715617,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
47,0.020066491526347492,0.992944610252809,0.9691694962989812,0.992944610252809,0.9929533738754031,0.942095546850376,0.025385346312664057,0.9898231907894737,0.9553069452409005,0.9898231907894737,0.9898110784094708,0.916030534351145,0.0031941996686160566,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
48,0.020348286596937836,0.9927635621488764,0.9681556630944254,0.9927635621488764,0.9927471291361332,0.9401624098353218,0.025762389168927546,0.9897203947368421,0.9543112381579313,0.9897203947368421,0.9896459710074609,0.9140893470790378,0.00319986919388175,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
49,0.019389204095572946,0.9930214185393258,0.9694575437449837,0.9930214185393258,0.9930246565483545,0.942630344578748,0.02461567374044343,0.9896175986842105,0.9544040552457671,0.9896175986842105,0.9896052416096619,0.914334181509754,0.003338146486505866,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
50,0.019557487186871135,0.9931969803370787,0.9702935607777169,0.9931969803370787,0.9932078563345201,0.9442094843876541,0.024733943766669222,0.9903371710526315,0.9575304702639168,0.9903371710526315,0.9903218228885199,0.9202037351443124,0.0031673099335283042,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
51,0.019691429822313276,0.9930872542134831,0.9696496417026632,0.9930872542134831,0.9930794989866183,0.9429786848893515,0.024077458405180982,0.9904399671052632,0.9577472820394984,0.9904399671052632,0.9903979407483947,0.9205807002561913,0.0031370132688432932,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
52,0.01914867012188613,0.9933012201544944,0.9706969552298723,0.9933012201544944,0.9933060209203696,0.9449603317706455,0.024806129403020207,0.9899259868421053,0.9558634339802448,0.9899259868421053,0.9899259868421053,0.9170896785109983,0.003113896918669343,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
53,0.01922988841569135,0.9930707952949438,0.9695515967623414,0.9930707952949438,0.9930600777226546,0.9427911401005571,0.02488270627432748,0.9905427631578947,0.9581681749897871,0.9905427631578947,0.9904973676147751,0.9213675213675213,0.0034908082626760005,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
54,0.01965464217316234,0.9930598226825843,0.969357899012677,0.9930598226825843,0.9930324698166525,0.9424083769633508,0.026207260199283298,0.9894120065789473,0.9528267114302186,0.9894120065789473,0.9893223262710072,0.9112833763996555,0.002989390455931425,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
