global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,0.49610616190092904,0.8233035714285715,0.46894025859572463,0.8233035714285715,0.8147816412414502,0.4941658832524952,0.8208264802631579,0.48219482219938165,0.8208264802631579,0.8128369478159567,1.1227170190118654,0.6723234339905166,0.3112970621471819,0.6723234339905166,0.6457195801934368
2,0.4385749908855983,0.8358705357142857,0.4775865020465818,0.8358705357142857,0.8270767200253233,0.4370971604397422,0.8329564144736842,0.480166469579344,0.8329564144736842,0.8242467891907844,1.0750548679420369,0.6791132759050971,0.33044815797301647,0.6791132759050971,0.6554957880372968
3,0.4075782196862357,0.8427901785714286,0.5283488281605542,0.8427901785714286,0.8370745414705871,0.40644923479933487,0.8414884868421053,0.5371527631961188,0.8414884868421053,0.8361308574685627,1.0615891587047608,0.680567627341807,0.3493920274225668,0.680567627341807,0.6598543029243905
4,0.3876861882209778,0.8489955357142858,0.5474798902580518,0.8489955357142858,0.8439376616947755,0.3874298600774062,0.8463199013157895,0.5688743098761254,0.8463199013157895,0.8419771625864744,1.0558837831415828,0.6837517103689233,0.35425429799658276,0.6837517103689233,0.6635869177484653
5,0.37078784772327966,0.8550892857142857,0.5425718368090435,0.8550892857142857,0.849608870810927,0.3732218867854068,0.8517680921052632,0.5581057081571136,0.8517680921052632,0.8470634369433959,1.0658502114651822,0.6839238229649837,0.3551550967201175,0.6839238229649837,0.6638854356499452
6,0.3593541349683489,0.8590066964285714,0.5763921316006045,0.8590066964285714,0.8550509425945491,0.3637557139522151,0.8558799342105263,0.5852780925464934,0.8558799342105263,0.8520939122553827,1.0728690168565673,0.6845004001617858,0.36384823808539163,0.6845004001617858,0.6659006110766647
7,0.34984033567564826,0.8618303571428572,0.572306131382531,0.8618303571428572,0.8575434499832865,0.3553088542662169,0.8591694078947368,0.5880113559058956,0.8591694078947368,0.8554907721026087,1.079912259924567,0.6871423285113121,0.3707384013100285,0.6871423285113121,0.6692959554391534
8,0.3435532217366355,0.8642299107142857,0.5658294816006059,0.8642299107142857,0.8587709809295638,0.3507185892054909,0.8610197368421053,0.5701296759798539,0.8610197368421053,0.8557349984531092,1.0856827620812513,0.687615638150478,0.3644580264071172,0.687615638150478,0.6690577501452935
9,0.3358483915669577,0.8668861607142857,0.5854863587864543,0.8668861607142857,0.8629392991055677,0.34219099973377426,0.8655427631578947,0.5984501365796104,0.8655427631578947,0.8622625397981567,1.0352886367884204,0.6918410023837595,0.37892575660063893,0.6918410023837595,0.6751849605689119
10,0.3284700981208256,0.8694977678571428,0.6083449634359189,0.8694977678571428,0.8662794685064724,0.33547161127391617,0.8675986842105263,0.6202555261675071,0.8675986842105263,0.8651386732551922,1.0528681959089095,0.6914021152638056,0.3798797419775918,0.6914021152638056,0.6749171498678229
11,0.32601418665477205,0.8696205357142858,0.6042265822009122,0.8696205357142858,0.866435969016568,0.3331237576509777,0.8682154605263158,0.6126821014605207,0.8682154605263158,0.8654343551009023,1.0471702774965193,0.6927531991428793,0.38294641178225247,0.6927531991428793,0.6765186577496245
12,0.32121132458959306,0.8717299107142857,0.6110136640930338,0.8717299107142857,0.8686026261558394,0.32954397483875875,0.8682154605263158,0.6134480219586874,0.8682154605263158,0.8654222431385247,1.0668459347315904,0.693605156493378,0.37802242830118304,0.693605156493378,0.6765134853845404
13,0.3168038408245359,0.8736049107142857,0.6292811462433109,0.8736049107142857,0.8705181794008257,0.326285520666524,0.8712993421052632,0.6293219547799085,0.8712993421052632,0.8685183349732595,1.0606436038322367,0.693622367752984,0.38402538535661296,0.693622367752984,0.6774210032165747
14,0.3122795534133911,0.8746763392857143,0.6311994097180315,0.8746763392857143,0.8720929464751354,0.32416829153111104,0.8705797697368421,0.6266964135337737,0.8705797697368421,0.8682284895482141,1.0465322998400317,0.6950939304492999,0.38894411960428477,0.6950939304492999,0.6799934722151897
15,0.30808642302240646,0.876171875,0.6333148985900958,0.876171875,0.8733255837838729,0.3199372526846434,0.8707853618421053,0.6145445744235908,0.8707853618421053,0.8680314425528947,1.0621767952199181,0.6954897894202388,0.38972459881409655,0.6954897894202388,0.6800779040845951
16,0.30534080164773125,0.8773660714285715,0.6652500231011784,0.8773660714285715,0.8750939681867563,0.31627985050803736,0.8711965460526315,0.6561363112151738,0.8711965460526315,0.869227197195324,1.0597617192472437,0.6949046065936335,0.38729121334966654,0.6949046065936335,0.6791474946004623
17,0.29953319779464177,0.8791629464285714,0.6443343698331337,0.8791629464285714,0.8762853643459417,0.31294625997543335,0.8738692434210527,0.6353952002283524,0.8738692434210527,0.8712743474733196,1.0684744113899287,0.6983726754042494,0.3904167414615924,0.6983726754042494,0.682689434522199
18,0.2981966881241117,0.8797433035714286,0.6371305259017082,0.8797433035714286,0.8765816941525669,0.3131337291315982,0.8735608552631579,0.6385362127164821,0.8735608552631579,0.8707074381991073,1.0564875183817997,0.6993881397210054,0.39054164071130393,0.6993881397210054,0.6836001889972951
19,0.29503254192216055,0.8810714285714286,0.6400208353269942,0.8810714285714286,0.8786164504856504,0.3095207669233021,0.8747944078947368,0.6453862795354234,0.8747944078947368,0.8727245901358641,1.0353388837168345,0.6997065480237171,0.39116501522645125,0.6997065480237171,0.6840608193460892
20,0.2904258571352277,0.8834821428571429,0.6496193356794331,0.8834821428571429,0.8807555866543066,0.3046325492231469,0.8758223684210527,0.6649067732877206,0.8758223684210527,0.8737380999015918,1.0430112834822187,0.6999905338072167,0.3921546252990793,0.6999905338072167,0.6843884320150966
21,0.2886725237539836,0.8831473214285714,0.6474131953905058,0.8831473214285714,0.8801528719247057,0.30470895767211914,0.875719572368421,0.6470875276547885,0.875719572368421,0.8730103659063148,1.0830502420502002,0.6998872662495805,0.39000629264506276,0.6998872662495805,0.6836570800150753
22,0.2869783194575991,0.8843303571428571,0.6574210502845216,0.8843303571428571,0.8818986730352555,0.30212567981920746,0.876953125,0.663975733407798,0.876953125,0.8748253845668854,1.065132748796184,0.7019784342917137,0.39385097530177493,0.7019784342917137,0.6859640694878978
23,0.2842031592982156,0.8854352678571429,0.6538694459879136,0.8854352678571429,0.8823459441144353,0.30126914695689555,0.8779810855263158,0.6412662419460359,0.8779810855263158,0.8752618060394631,1.0660626302851592,0.701694448508214,0.3890576015522651,0.701694448508214,0.6848778404008711
24,0.28224750093051365,0.8859598214285714,0.6594687076676907,0.8859598214285714,0.8833530820856671,0.29928698978926005,0.8766447368421053,0.6422330922431859,0.8766447368421053,0.8743014101268939,1.0531758237721975,0.702116124368562,0.39197765976808585,0.702116124368562,0.685849926722797
25,0.28087654079709734,0.886640625,0.6658321620448897,0.886640625,0.8840548804660526,0.29830867208932577,0.8777754934210527,0.6512441703240454,0.8777754934210527,0.8754218338716594,1.0654784180279402,0.7038028278099533,0.38619748752365546,0.7038028278099533,0.6861232397599178
26,0.27783936415399824,0.887890625,0.6592613675623425,0.887890625,0.8850908860396186,0.29625822995838363,0.8788034539473685,0.6463241988763918,0.8788034539473685,0.8762912394345584,1.074821148509767,0.7039921516656197,0.3882354602458161,0.7039921516656197,0.6869141662524703
27,0.2765410640410015,0.8885714285714286,0.6992117159931304,0.8885714285714286,0.8862985681581865,0.29527913112389415,0.8785978618421053,0.6965342803078165,0.8785978618421053,0.8769278660905366,1.051420286468221,0.7044310387855736,0.4063109296978014,0.7044310387855736,0.6883283628142008
28,0.27277211725711825,0.8895535714285714,0.6917965455348207,0.8895535714285714,0.8874806323273549,0.2937024690602955,0.881578947368421,0.6906574123972999,0.881578947368421,0.8800752860688431,1.0578619161029723,0.7062984604528283,0.3957916975670454,0.7062984604528283,0.6893975204924508
29,0.272853679060936,0.8908816964285714,0.6776444946549269,0.8908816964285714,0.888505090299616,0.294126800016353,0.8797286184210527,0.6557784227330478,0.8797286184210527,0.8775521366186759,1.0535489779801508,0.7067545588323881,0.39152382398929264,0.7067545588323881,0.6897480740811242
30,0.26957885929516384,0.89171875,0.6798372832140055,0.89171875,0.8896795360550634,0.2908597729708019,0.880859375,0.6837991133885243,0.880859375,0.8791704132995578,1.0734245663545687,0.7038716728483774,0.3907648106510398,0.7038716728483774,0.6859077017889424
31,0.2689244233710425,0.8917299107142858,0.6814983920822754,0.8917299107142858,0.8894965880814784,0.2896624505519867,0.8834292763157895,0.6532685268350568,0.8834292763157895,0.8812665654866284,1.0524816152734588,0.7067373475727821,0.394851200974805,0.7067373475727821,0.6900087933066641
32,0.26464453535420557,0.8934821428571429,0.6873300823511748,0.8934821428571429,0.8911090554246728,0.2872441850210491,0.8858963815789473,0.6845114105769291,0.8858963815789473,0.8837991666946644,1.070664752375319,0.7075118542550537,0.3887208148592113,0.7075118542550537,0.6894789084675138
33,0.2655827764102391,0.8929241071428572,0.6899113999145452,0.8929241071428572,0.890722802302377,0.28695564285704966,0.8833264802631579,0.6879763608965057,0.8833264802631579,0.8817013857385496,1.0530198502446002,0.7082519384181132,0.4005222227869596,0.7082519384181132,0.6921359002503311
34,0.2644901760135378,0.8938727678571429,0.6891584703232496,0.8938727678571429,0.8916076122175464,0.2872193173358315,0.8845600328947368,0.6687875953621913,0.8845600328947368,0.8824443563124503,1.0871971554269204,0.7081056427114618,0.3980217179980942,0.7081056427114618,0.6902725823383014
35,0.26277704298496246,0.8943861607142857,0.6718848798391971,0.8943861607142857,0.8917242023900589,0.28528250126462235,0.8842516447368421,0.6600487099373761,0.8842516447368421,0.8819897884525708,1.0870744632868081,0.7088887550235364,0.39014849499606413,0.7088887550235364,0.6906231167741996
36,0.26054963375840867,0.89453125,0.6878276303536409,0.89453125,0.8923252188639853,0.28508264375360387,0.8845600328947368,0.6598027686870314,0.8845600328947368,0.8823797686373225,1.0984842256643175,0.7085359242016127,0.3990173480094364,0.7085359242016127,0.6918815588157392
37,0.2593583925281252,0.8955691964285715,0.703996438175195,0.8955691964285715,0.8936045931233121,0.284007277143629,0.8846628289473685,0.6882887979084514,0.8846628289473685,0.8828911008485089,1.0685366916694246,0.7089576000619605,0.40887534544017606,0.7089576000619605,0.692306477870908
38,0.2575438089881624,0.89546875,0.6797915976362946,0.89546875,0.8929170574709495,0.2837747798154229,0.884765625,0.6555225837712976,0.884765625,0.8824932665593218,1.1084949310097363,0.7084154453843704,0.38885242803486925,0.7084154453843704,0.6897690899598529
39,0.2558450492790767,0.8970758928571428,0.7139467109795588,0.8970758928571428,0.8951647007975663,0.28071589689505727,0.8861019736842105,0.7206807612191871,0.8861019736842105,0.8844408543176366,1.0649813479337293,0.7081400652306739,0.3892187410118658,0.7081400652306739,0.6898742884190016
