global_round,train_loss,train_r2,train_mape,train_mse,train_mae,dev_loss,dev_r2,dev_mape,dev_mse,dev_mae,test_loss,test_r2,test_mape,test_mse,test_mae
100,41318.26645340879,0.6214076986066006,0.03557385094222872,41318.266069912504,54.43973225949497,90042.427346254,0.2382816642325415,0.03639961050519563,90042.43034039698,59.20443450487577,125316571.12599319,-0.038490625881849594,0.5208810134268963,125316568.99057342,2404.389801529591
101,40227.30608000579,0.6314039806690566,0.034155969421399666,40227.30610996005,52.59598958322465,90313.0364458133,0.23599243396143643,0.03483782146411364,90313.03936677866,57.40467323401035,125308359.65367638,-0.03842260450747581,0.5210267771712517,125308360.72653897,2403.7756158138586
102,41065.10442402288,0.6237273747096874,0.03386186888919925,41065.10457119579,52.425083922524735,89890.98087565105,0.23956285231593333,0.034579569482202956,89890.98159177846,57.08563760610727,125305889.11993946,-0.03840213819548621,0.5211712836080657,125305891.01912466,2403.474266488129
103,41150.112049417956,0.6229484663378497,0.034350248426816256,41150.11196102708,53.2751166868074,90872.93299278847,0.2312559964134625,0.035111524833737286,90872.93182039197,57.96752740175296,125309525.18627822,-0.0384322220555362,0.5215438468006234,125309521.29370731,2404.030849195546
104,41767.993193971466,0.6172869202483523,0.033764469934226125,41767.99369510348,52.396068403184245,90061.99482296675,0.23811616693846527,0.03449497126303645,90061.99371162444,56.96730118531447,125304151.65266742,-0.03838779031278383,0.5213462727301654,125304159.63379702,2403.191378692192
105,40575.10819185697,0.6282171262993723,0.034607447545603263,40575.108472258624,53.386243431656446,90691.29793920272,0.23279256195954867,0.03545521332557063,90691.29500052005,58.26124874750773,125297849.95863287,-0.03833549448447382,0.5220323872005878,125297849.00025542,2403.4770440688453
106,43064.96863314637,0.605402958224898,0.03542798935188228,43064.968575582076,54.58977772639348,90016.599997496,0.23850019130974143,0.03593105879390524,90016.59833898344,58.678581482324844,125297885.64585698,-0.038335795031462894,0.5218863974592852,125297885.26781195,2403.269447776014
107,42089.22627732149,0.6143435180849389,0.035477945402177746,42089.226518092924,54.67107821461821,89523.89709159655,0.24266822253246134,0.035923064325434684,89523.89697759342,58.77748640989646,125305615.31693782,-0.03839975848407917,0.5212699764870257,125305603.85498345,2403.832068476134
108,44193.10137122173,0.5950660710966575,0.03381356587881466,44193.10100491927,53.000786610138725,89949.20159129608,0.23907032116002025,0.03426703281565099,89949.20350953248,56.8866008245028,125300868.1475596,-0.03836060761521076,0.5211481187087326,125300879.44781281,2403.0948416278948
109,42258.99739026887,0.6127879368359826,0.03318256308349149,42258.99732352447,51.92484420385116,89603.88442132412,0.24199155745797674,0.03382154886531514,89603.88529476013,56.20849308600793,125297582.66868457,-0.0383333727510633,0.5213482919022148,125297592.96679233,2402.7338175932987
110,43365.738766053466,0.6026470561804713,0.033487521098809134,43365.73827828111,52.45645156681028,89890.68944686498,0.2395653219574616,0.03408521566465938,89890.68965640703,56.61795734747862,125302597.62668684,-0.038374902342384276,0.5213065834541477,125302604.41876525,2403.322107467815
111,42048.92841602119,0.6147127627588559,0.03411343690495856,42048.928420044846,53.03132617371714,90644.4459760617,0.23318888345372235,0.034681666051876836,90644.44598972976,57.412433294149544,125303678.82507251,-0.038383854597508815,0.521237863457056,125303684.7038145,2403.4249236633323
112,43143.46402438346,0.6046837124471913,0.03392990189670807,43143.46459439591,52.8732711698255,90337.652731871,0.23578421710478625,0.03469452452528139,90337.65260100222,57.33087589801886,125294463.75608526,-0.038307467092753456,0.5211876705771508,125294466.88347882,2402.198727666783
113,44716.300424429086,0.5902720817583145,0.0343195577364511,44716.30056890658,53.60251909647233,90475.86273662861,0.2346150323650863,0.034723753774863045,90475.86147761198,57.42689018983107,125310959.83100012,-0.038444131429935524,0.520572480846209,125310958.41976444,2403.4322924518333
114,40475.15032524261,0.629133026235069,0.034541115281622785,40475.15029271497,53.08176931968102,90234.29611127805,0.23665856651467476,0.035162763404956214,90234.29609488144,57.72758002158923,125296723.54218692,-0.03832609991445057,0.521314524123945,125296715.34025587,2402.6484070478523
115,41500.186370414885,0.6197407923238252,0.03495423784028644,41500.186507945284,53.87894904375756,90904.62057416867,0.23098794440683246,0.03542713934749438,90904.61814458984,58.246910902170036,125309885.26800354,-0.03843518059287199,0.5207695455884865,125309878.3058352,2403.6255693381545
116,40133.150136746575,0.6322667167668434,0.03556781482295561,40133.15004945571,54.24607721421114,90645.88012069311,0.23317675816992645,0.036121439089331304,90645.87931484521,58.928426180130394,125295312.87678143,-0.03831448270010429,0.5217963899394312,125295313.46968833,2403.0472414418687
117,46689.21847316818,0.5721945632922281,0.03449584445181702,46689.21896982612,53.9157962636051,90283.93753130008,0.2362386260626287,0.03513686107784089,90283.93709356159,57.97781149546305,125301633.12826334,-0.03836692973678235,0.5214155325870277,125301642.34982109,2402.8977427045397
118,46611.61144289196,0.5729056665931773,0.035289828857582736,46611.61159301558,54.5260891364171,90116.51337139423,0.23765489929409467,0.03582593224886207,90116.51998175113,58.5069116567954,125288066.74006811,-0.03825437763817563,0.5222191675166028,125288060.48159952,2402.611335253081
119,64699.471832710115,0.40716965483870327,0.0347022852059229,64699.47182111289,55.23960188379315,90145.11022636217,0.23741303779512823,0.035163125241324825,90145.11033615132,57.82290966082842,125292085.30861396,-0.03828767832945612,0.5209164954238606,125292078.9371082,2401.947040682468
120,43445.949872573896,0.6019120923047143,0.03477859850559962,43445.94971643909,53.835344741147466,90459.28584485177,0.2347552429321209,0.035321547885869095,90459.28724062387,58.04189086571718,125281073.0470425,-0.03819648706684453,0.522346335328853,125281074.7201537,2401.9429446992694
121,49877.72601718305,0.5429788077081714,0.033883353326180324,49877.726391167555,53.13202966244472,89693.32875100161,0.24123492400167001,0.03448190196546856,89693.32664346295,57.00128455039783,125290683.76466137,-0.038276128127880726,0.5215883007558427,125290685.15309463,2402.0521417743607
122,44203.962134554175,0.5949665508754995,0.036254810111189174,44203.96230073012,55.440834890403636,89789.9794108073,0.24041731249419251,0.03687098947552799,89789.97618404854,59.67517111851619,125276549.79669568,-0.03815900661637639,0.5231305744229945,125276551.88543588,2401.867795388295
123,42188.47437427662,0.6134341281671878,0.03420197330463318,42188.47421659245,52.972008205207324,89573.99395282452,0.24224445118801075,0.03468258499969153,89573.99082458545,57.23701770489033,125297214.34909825,-0.03833019917967628,0.52181523092872,125297210.006111,2403.058097786434
124,45315.56474595464,0.584781126272599,0.03532702172969384,45315.564629221124,54.40626300366176,89297.84216621595,0.24458055272553647,0.035858237150830356,89297.8411638991,58.34408184198233,125271822.99331568,-0.038119822835906536,0.5226099818109464,125271823.50676188,2401.2861420189633
125,41663.21666958801,0.6182469742528918,0.03425282523821719,41663.21669183361,53.1162833916156,89727.61643003806,0.24094485439623958,0.03480016822340016,89727.61565951312,57.47645458808312,125297045.89128515,-0.03832894594940606,0.5215635092259656,125297058.77651517,2402.8503481859757
126,51184.705720124424,0.5310031749074531,0.03403175518121413,51184.70590605601,53.56811664586733,89568.3759765625,0.24229192632504215,0.03458041121316296,89568.37880696905,57.26547129948934,125306413.52629587,-0.03840657424460092,0.5212898839102079,125306426.32530949,2403.1737801836516
127,48757.121801827365,0.553246716907272,0.034047325244866054,48757.12197658044,53.32041051788548,89871.61416391227,0.2397266850254336,0.03459896430340848,89871.61499045097,57.12305009059417,125296389.94627318,-0.03832344584983027,0.5216659277440697,125296395.06940913,2402.6837651934356
128,67827.7058411514,0.3785061705910763,0.03466964408681673,67827.70624182171,55.28745589297042,90752.00528971355,0.23227896536184822,0.03500456049616147,90752.00705601352,57.86523421605428,125296775.42666163,-0.0383265411900211,0.5218634203062205,125296768.58978851,2402.978655861912
129,39128.69962704216,0.6414703268300668,0.03507641621364545,39128.69959445073,53.62707037735529,89672.13376402244,0.2414142256068521,0.0356076253235889,89672.13146995008,58.260772686738235,125286590.63059655,-0.038242168853428016,0.5225971655629559,125286587.22514637,2402.875954346904
130,42778.80508257657,0.60802502647067,0.036667240402635415,42778.80503492492,56.24596549642731,90227.50583433494,0.23671599412125222,0.037162379858347874,90227.50759968307,60.4240288856702,125290340.59149955,-0.03827329629873355,0.5233507495920946,125290343.43107632,2403.820731486449
131,43442.01848791399,0.6019481114204338,0.03457559319321752,43442.0187136125,53.4648647620807,90234.48935797275,0.2366569147914922,0.03510263141951196,90234.49134444105,57.64290639681694,125279259.25766174,-0.03818140361488376,0.5220667682611986,125279254.57233423,2401.921730744882
132,39471.638835330974,0.6383280338975639,0.0347983832007559,39471.638674238944,53.20472836018967,89787.7166779347,0.24043636845466942,0.03535317127606002,89787.72358631885,57.896630971859665,125289268.28578636,-0.038264409916416664,0.5221331756697064,125289271.09501961,2402.8919159370466
133,41524.10191027867,0.6195216589087977,0.035168086639650493,41524.10197773584,54.24621979055921,90679.6923828125,0.23289070715681714,0.03569856971811809,90679.69329464884,58.79672411160591,125295181.81586581,-0.038313408795286774,0.522083646171668,125295183.87962386,2403.309849508504
134,45417.46606167089,0.5838474214817154,0.034846669113205095,45417.465969630044,54.15666799463777,89436.96298452523,0.24340367334402901,0.03534489367919355,89436.95962114572,58.12905338482979,125292210.27721024,-0.03828880312575711,0.5222256368774305,125292214.66834132,2403.2492431301926
135,51197.83020610755,0.5308829200001959,0.03540650825682865,51197.830114435266,55.11426479660208,89827.98830629006,0.24009576980937053,0.035910601852549705,89827.98562066055,58.82952271975004,125289002.48455039,-0.0382620767859394,0.5225771762368447,125288989.55188467,2402.747370184558
136,44152.82844565193,0.5954350831762659,0.03454510778215308,44152.828291416765,53.78133296015596,90328.04279346955,0.23586554768012602,0.03513968961380126,90328.03854509637,58.16128664750319,125293635.07201412,-0.0383006031563915,0.5219418614472707,125293638.59968576,2402.8721686122785
137,57031.40787412638,0.4774308314799044,0.03523707932053565,57031.40783734568,55.54125683939355,90827.02274889823,0.23164439440667894,0.03563952129923902,90827.01944359022,58.75233424015534,125289194.00403582,-0.038263720530115286,0.5224187407455829,125289187.90550989,2402.9686936681455
138,41810.88595363693,0.616893903644323,0.034918215496876785,41810.886180120775,53.976158720815285,90737.32540815305,0.23240319378753438,0.03546714237256627,90737.32206178286,58.419255048800736,125290297.03014252,-0.03827293121588338,0.5223411674010884,125290299.37585902,2402.8649060060134
139,38754.319580773685,0.6449007060105361,0.03553675559222631,38754.3197690352,54.021368265831235,90503.25901442308,0.23438324205879169,0.036259334982519514,90503.26132021533,59.081880875122856,125277164.85862026,-0.03816412164099958,0.5230039019326893,125277169.12484092,2402.26477788222
140,40374.9882666433,0.6300507913182396,0.03525220119316186,40374.988557369164,54.102100092461306,90346.33156800881,0.23571082199296034,0.035828081701541836,90346.3286088303,58.815680332672905,125287436.0908059,-0.03824929203943106,0.5225502986864229,125287446.79306921,2402.9718860631515
141,36741.07525443487,0.6633477277295472,0.035671539213965445,36741.07504964101,54.093793922679716,90291.1920698117,0.23617725050995175,0.03625190278740018,90291.19227394392,59.18935444416144,125284371.03014252,-0.038223775268418025,0.5230601901547108,125284367.63749923,2403.1509937868996
142,40371.086635839565,0.6300865418973345,0.03501835882309062,40371.08686170933,53.86283265831124,90562.31019631411,0.23388374079509078,0.035527354032390865,90562.30717171951,58.52526398194142,125295518.86643966,-0.038316150296712426,0.521967923836031,125295514.70163034,2403.6194654684346
143,44698.03501644298,0.5904394505452704,0.03606068296843034,44698.034513189676,55.59863675421799,90558.91641000602,0.23391242199474216,0.036499918299267756,90558.9167781837,59.66734181917631,125288343.08286038,-0.03825669968218337,0.5229358492812394,125288340.68690982,2403.6225389491897
144,40881.05190874844,0.6254138135646258,0.036626804680953993,40881.05241518913,55.810260697987005,90350.59533378405,0.2356747030365952,0.037185650896798116,90350.59821671521,60.4595454167097,125280392.58695926,-0.03819085767409125,0.5235398304549894,125280395.41100277,2403.3027596696807
145,40518.708296468794,0.6287339085638758,0.03586335268716608,40518.70862728983,54.95663173789652,90410.34918995392,0.23516925731233596,0.03636377892679139,90410.34676060657,59.47684030043773,125286522.72720394,-0.0382416474814713,0.5227814069191664,125286524.31023586,2403.005068419725
146,47976.495452446135,0.5603994690142852,0.03478943329160733,47976.49512917236,54.339220955840545,90783.26451071714,0.23201450567652915,0.03520350023630468,90783.26873329638,58.19713135254689,125292690.93757094,-0.038292741645739925,0.5223157366286021,125292689.93677309,2403.478045787467
147,65897.81402883503,0.39618943880627366,0.034762719248976316,65897.81496190914,55.24421372237029,91017.6832369291,0.23003141987823217,0.034961195129116454,91017.68853976234,57.770798744299476,125294943.37016018,-0.03831134868017827,0.5221131742551143,125294935.28175433,2403.6159373608252
148,48795.99111216836,0.5528905580246034,0.03617628733709593,48795.99193622595,55.77274297513174,90091.34801933092,0.23786782301030696,0.03663447653017492,90091.35035147627,59.58811678030552,125278825.91953588,-0.0381778475392045,0.5230317994193477,125278825.4541582,2402.8379324697607
149,52836.99425817419,0.5158635334744142,0.03502606267087832,52836.99447777571,54.75138627429973,90197.68686773838,0.23696825793440635,0.03539493172669393,90197.68759173952,58.187256849729096,125287558.0234582,-0.03825031013817948,0.5227956702095893,125287569.64891294,2403.562748913206
150,46306.704878500044,0.5756994729655952,0.03394193313744503,46306.705141884566,53.116664493185844,89848.55173903245,0.2399217496603503,0.0342850697790522,89848.55647527991,56.936212466313286,125303258.43284146,-0.03838031787366569,0.5219529632662878,125303257.92086005,2404.121890370791
151,42989.68053677551,0.6060928090748892,0.03531235909501308,42989.68061842187,54.5377511923809,90589.00684219752,0.2336578607872487,0.035779414204564354,90589.00836022498,58.75708077504085,125289863.55706899,-0.03826940512144272,0.5228097690366652,125289873.87557407,2403.4755713426384
152,40925.94932517027,0.6250024286309286,0.0342937189865168,40925.94955674508,52.76131959246774,90355.4599984976,0.23563354333826403,0.03479926481970881,90355.46368876149,57.30623827225123,125283726.4643713,-0.03821845756232367,0.5227396440349062,125283725.94014922,2402.4395317186368
153,59681.39861208489,0.45314941110897955,0.03567745449887407,59681.39882699014,55.964779098489004,90049.86245492789,0.2382188421659034,0.036000253283906596,90049.85651263609,58.90351466643504,125286472.68280993,-0.038241175718679354,0.5228626953214177,125286467.3817543,2402.898796197971
154,57449.87283194778,0.473596512340524,0.035561120870527145,57449.8722852882,55.60167064150514,89875.97414613381,0.2396897859715128,0.03593950557980982,89875.97681336671,58.73957990988707,125282145.33434229,-0.038205344976653954,0.5229214980942146,125282143.62038071,2402.5679688392934
155,45518.60614970063,0.582920693309912,0.0345878589134644,45518.60590574634,53.81759183563059,89852.93768780048,0.23988465832406025,0.035006167280967046,89852.94102782027,57.808006995763535,125293095.66351369,-0.03829614960162808,0.5226456856410463,125293101.18106218,2403.4682668300306
