global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
21,0.021578726511752088,0.9923987227879213,0.9763368584728497,0.9923987227879213,0.992351393769982,0.9568413674947434,0.024770590819810565,0.9931126644736842,0.9783959391885941,0.9931126644736842,0.9930558431405373,0.9605650382577987,0.04819448094367981,0.9794,0.5620148676817149,0.9794,0.9881222461578498,0.13445378151260504
22,0.021130059116514756,0.9925578256671348,0.976839974356664,0.9925578256671348,0.9925127627499368,0.9577605131638357,0.0247743503239594,0.9931126644736842,0.9783959391885941,0.9931126644736842,0.9930558431405373,0.9605650382577987,0.04615866395235062,0.9803,0.5648869512247108,0.9803,0.9885904047191875,0.13973799126637554
23,0.020986843107299608,0.9926209181882022,0.9770663122098369,0.9926209181882022,0.992581127841754,0.9581791610957371,0.024511995431231826,0.992907072368421,0.9777510418509403,0.992907072368421,0.9928485548760756,0.9593878752207181,0.0478203481554985,0.9813,0.5683326027304925,0.9813,0.9891109568034823,0.1461187214611872
24,0.02094622125543047,0.9926977264747191,0.9772929095720959,0.9926977264747191,0.9926563747048414,0.9585900068446269,0.024957833860657717,0.9928042763157895,0.9774406000291533,0.9928042763157895,0.9927468634746586,0.9588235294117647,0.05473187491893768,0.9768,0.5547284764958053,0.9768,0.9867708761715248,0.12121212121212122
25,0.020771862746718644,0.9926538360252809,0.9771223461958382,0.9926538360252809,0.9926066778291985,0.9582723051512979,0.024580643169189755,0.9931126644736842,0.9783729136086202,0.9931126644736842,0.9930520976976233,0.9605185621685327,0.04958043516874314,0.9805,0.5655536150283693,0.9805,0.9886944799242324,0.14096916299559473
26,0.020531090083689,0.9927114422401685,0.977302703845895,0.9927114422401685,0.9926648101876175,0.9586014552593447,0.0242087680258249,0.992907072368421,0.9777273289402209,0.992907072368421,0.9928446976288956,0.9593400117855039,0.0480015847325325,0.9807,0.5662312122489114,0.9807,0.9887985717095098,0.14222222222222222
27,0.02048135328033332,0.9927690484550562,0.9775367845989744,0.9927690484550562,0.9927317022869692,0.9590390651707742,0.025046607087317267,0.9930098684210527,0.9780851543140348,0.9930098684210527,0.9929540959468112,0.96,0.054342214822769165,0.9763,0.5534737761931435,0.9763,0.9865110947070816,0.11895910780669144
28,0.02018970940746053,0.9929116924157303,0.9779805313498235,0.9929116924157303,0.9928751837204383,0.9598483435887873,0.025187321987591292,0.9931126644736842,0.9784646885368153,0.9931126644736842,0.9930670207745166,0.9607038123167155,0.05807246333360672,0.9766,0.5542215221849089,0.9766,0.9866669618710808,0.12030075187969924
29,0.02032563160631408,0.9927992231390449,0.9775949841122071,0.9927992231390449,0.992756238557027,0.9591382450459986,0.024873048312177782,0.9933182565789473,0.979040836526248,0.9933182565789473,0.9932631314049987,0.9617422012948793,0.04552584580183029,0.9809,0.5669200373401091,0.9809,0.9889026810824098,0.14349775784753363
30,0.019953054107798872,0.9929226650280899,0.9780269513600857,0.9929226650280899,0.992888223268406,0.959935399714268,0.024800393632368037,0.9930098684210527,0.9781084403680169,0.9930098684210527,0.9929578823775086,0.9600470035252644,0.055818387353420255,0.9762,0.5532278350321939,0.9762,0.9864591398697228,0.11851851851851852
31,0.020007118984292985,0.9927855073735955,0.9774981835057026,0.9927855073735955,0.9927336124663981,0.9589511471827689,0.025274640635440226,0.9931126644736842,0.9783729136086202,0.9931126644736842,0.9930520976976233,0.9605185621685327,0.046936775755882267,0.9814,0.5686932518580974,0.9814,0.9891630384029965,0.14678899082568808
32,0.01974230589151508,0.9930817679073034,0.9785629992303605,0.9930817679073034,0.9930549572960963,0.9609210363208132,0.025136615394761686,0.9933182565789473,0.9790853540289718,0.9933182565789473,0.9932703701778446,0.9618320610687023,0.05404234576225281,0.9771,0.5555019828687746,0.9771,0.9869267532486691,0.12260536398467432
33,0.019653576292788213,0.9929967301615169,0.9782456127136543,0.9929967301615169,0.9929608087568683,0.9603318883139887,0.025263409669462004,0.993421052631579,0.9793742628837974,0.993421052631579,0.9933685608911164,0.9623529411764706,0.05296008611917496,0.978,0.5579218791696005,0.978,0.9873944429976432,0.12698412698412698
34,0.019572982639126647,0.9930077027738764,0.9782558927195878,0.9930077027738764,0.9929679569033097,0.9603459809274902,0.025056883692741394,0.9931126644736842,0.9783959391885941,0.9931126644736842,0.9930558431405373,0.9605650382577987,0.053962283360958097,0.9776,0.5568273905996759,0.9776,0.9871865680713129,0.125
35,0.019392034456165236,0.9931256583567416,0.9786410090260129,0.9931256583567416,0.9930895675988539,0.9610518790214789,0.02569874616241769,0.9932154605263158,0.978729708598916,0.9932154605263158,0.9931613284189635,0.9611764705882353,0.0613177822470665,0.9753,0.5510853103299995,0.9753,0.9859915542607911,0.11469534050179211
36,0.01942063092314272,0.9930488500702247,0.9783932614160085,0.9930488500702247,0.9930108726128818,0.9605983331260107,0.025047846726681058,0.993421052631579,0.9793961791698983,0.993421052631579,0.9933721245905962,0.9623971797884842,0.04952347558736801,0.9794,0.5620148676817149,0.9794,0.9881222461578498,0.13445378151260504
37,0.019064181333203707,0.9931613193469101,0.9787866439008578,0.9931613193469101,0.99313109317697,0.9613242526257001,0.02547176594012662,0.9935238486842105,0.9797503787734234,0.9935238486842105,0.9934809299820082,0.963049853372434,0.0603887353181839,0.976,0.5527408043509374,0.976,0.9863552311435524,0.11764705882352941
38,0.019356408762075845,0.9931284015098315,0.9785993490625825,0.9931284015098315,0.993084142338648,0.9609661082976236,0.025277319168181794,0.9933182565789473,0.9790184982770196,0.9933182565789473,0.9932594977663508,0.9616971125515615,0.05368704335689545,0.978,0.5579218791696005,0.978,0.9873944429976432,0.12698412698412698
39,0.01912662405468356,0.993065308988764,0.9783769768396859,0.993065308988764,0.9930164218641158,0.9605554688718989,0.02576540420322042,0.9935238486842105,0.979685733863902,0.9935238486842105,0.9934704196694604,0.96291936433196,0.058331481635570524,0.9765,0.5539706011584238,0.9765,0.9866150056436954,0.1198501872659176
40,0.019181595234268375,0.9932024666432584,0.9788332926367115,0.9932024666432584,0.9931592191409381,0.9613934502851089,0.025565556593631442,0.9932154605263158,0.9787070536466518,0.9932154605263158,0.9931576437118514,0.9611307420494699,0.05579592834711075,0.9778,0.5573707343099888,0.9778,0.9872905026115126,0.12598425196850394
41,0.018798636522384757,0.9933478537570225,0.9793542759417024,0.9933478537570225,0.9933166608675791,0.9623569953897021,0.024251668223817097,0.9935238486842105,0.9797073333541934,0.9935238486842105,0.99347393228399,0.9629629629629629,0.061905651569366456,0.9734,0.5469406914706987,0.9734,0.9850043349259675,0.10738255033557047
42,0.018778150390409813,0.9932984770014045,0.9791589485299785,0.9932984770014045,0.9932601929520508,0.9619926256670349,0.024650578754708954,0.9935238486842105,0.9797073333541934,0.9935238486842105,0.99347393228399,0.9629629629629629,0.053425012838840484,0.9788,0.560208311896946,0.9788,0.9878102761891799,0.13114754098360656
43,0.018551619440249138,0.9933972305126404,0.9795590858007257,0.9933972305126404,0.9933746700502722,0.9627405148527113,0.024248189856543353,0.9935238486842105,0.9797718250618541,0.9935238486842105,0.9934844151293776,0.9630931458699473,0.06326072285175323,0.9738,0.5477740472013427,0.9738,0.9852121932544458,0.10884353741496598
44,0.018679582654482822,0.9932600728581461,0.9790218248240707,0.9932600728581461,0.9932186846694926,0.9617391033526947,0.025068397045527633,0.9936266447368421,0.9799975352438244,0.9936266447368421,0.993572331971739,0.9634864546525324,0.054883491575717924,0.9784,0.5590483283032179,0.9784,0.9876023439031083,0.12903225806451613
45,0.01851411577996934,0.9934219188904494,0.9795523225773192,0.9934219188904494,0.9933858860456541,0.9627118644067797,0.025145539033569787,0.9935238486842105,0.9797288815973111,0.9935238486842105,0.993477435710834,0.9630064591896653,0.05698185474872589,0.9761,0.5529835170620955,0.9761,0.9864071853691317,0.11808118081180811
46,0.018753372257041715,0.9932518433988764,0.9789651332419895,0.9932518433988764,0.9932053356948588,0.9616296481157973,0.026132547002481788,0.993421052631579,0.9793082003725768,0.993421052631579,0.9933578135624571,0.9622195985832349,0.05452553988695145,0.9795,0.5623240889775912,0.9795,0.988174250736203,0.1350210970464135
47,0.0182910158941156,0.9934191757373596,0.9795394848504091,0.9934191757373596,0.9933824250595717,0.9626876117894082,0.025810276256187967,0.9936266447368421,0.9800400485708389,0.9936266447368421,0.99357924569714,0.963572267920094,0.06630644289255143,0.9731,0.5463283884252013,0.9731,0.9848484297649728,0.10631229235880399
48,0.01837185017432327,0.9933615695224719,0.9793583507189967,0.9933615695224719,0.9933241661683995,0.962356893977103,0.02527665194908255,0.9936266447368421,0.9800188171686787,0.9936266447368421,0.993575793363269,0.9635294117647059,0.06096976137161255,0.976,0.5527408043509374,0.976,0.9863552311435524,0.11764705882352941
49,0.018081183599574974,0.9935618196980337,0.9800003995161959,0.9935618196980337,0.9935287052693833,0.9635315505694796,0.025189901211936223,0.9932154605263158,0.9787523097689576,0.9932154605263158,0.9931650034840523,0.9612220916568742,0.06206747043132782,0.9746,0.5495019335944566,0.9746,0.9856278683069997,0.11188811188811189
50,0.018137271994766727,0.9934877545646067,0.9797478670152755,0.9934877545646067,0.9934505982142706,0.9630666791126046,0.0253608629695679,0.9938322368421053,0.9807044157690623,0.9938322368421053,0.9937896990370332,0.9647887323943662,0.06120610287189484,0.9752,0.5508548246884961,0.9752,0.9859396001159086,0.11428571428571428
51,0.018122098239902615,0.9934767819522472,0.9797097516886856,0.9934767819522472,0.993438912074141,0.9629963898916968,0.025863211773532003,0.993421052631579,0.9794180434869999,0.993421052631579,0.9933756789728354,0.9624413145539906,0.06482484953403472,0.974,0.5481982144793436,0.974,0.9853161166732931,0.1095890410958904
52,0.018028115303310555,0.993482268258427,0.979717122389568,0.993482268258427,0.9934428494319747,0.9630079402148529,0.025679898276729018,0.9933182565789473,0.9790631217146439,0.9933182565789473,0.9932667555311007,0.9617871840094062,0.0565621559381485,0.977,0.5552423774344679,0.977,0.9868747933810784,0.12213740458015267
