global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,0.6402239296477654,0.8356590197495183,0.7053292507485271,0.8356590197495183,0.81866294763401,0.6401621699333191,0.8373766447368421,0.7069404350285726,0.8373766447368421,0.8200521435398422,0.6440618932059451,0.7946672265378962,0.6464384024637967,0.7946672265378962,0.7643870192854052
2,0.545383608295279,0.8640414258188824,0.749194642004057,0.8640414258188824,0.8473460542784215,0.5454057423692,0.8622532894736842,0.7437107333713338,0.8622532894736842,0.8445507433084602,0.5589453321581449,0.8139827839596893,0.6772741312841705,0.8139827839596893,0.7854944647247263
3,0.449555896035968,0.8930033718689788,0.8293839774119526,0.8930033718689788,0.8896362457066942,0.4492943741773304,0.8935032894736842,0.8285372854803783,0.8935032894736842,0.8895975176905195,0.4786086071133238,0.8272097417593953,0.7401446591077829,0.8272097417593953,0.8176411091720037
4,0.37739165049756884,0.8994761560693642,0.8454567339563086,0.8994761560693642,0.8982974554697387,0.376632244963395,0.9013157894736842,0.8473523605882038,0.9013157894736842,0.899860344296275,0.4254407753294665,0.8284694520260341,0.7508917525888688,0.8284694520260341,0.8225154073739718
5,0.33118227491718727,0.9019297928709056,0.8467315560224529,0.9019297928709056,0.899924950596429,0.3296928844953838,0.9048108552631579,0.8504230238468937,0.9048108552631579,0.9026041890720444,0.39821360572631337,0.8264749107705228,0.7433647935250227,0.8264749107705228,0.8186100352591887
6,0.3020264653341848,0.9043307442196532,0.8495574279529619,0.9043307442196532,0.9020549279255202,0.2996570593432376,0.9064555921052632,0.8520829079471551,0.9064555921052632,0.9039665068691342,0.3863130816511314,0.8285744278815872,0.7439228215935804,0.8285744278815872,0.8197800579750917
7,0.2793892972558909,0.9068295399807321,0.8561562897354301,0.9068295399807321,0.9055308849287311,0.27623356172913,0.9099506578947368,0.8601793594126677,0.9099506578947368,0.9084413972929373,0.38084747958728904,0.8301490657148856,0.7505987190089571,0.8301490657148856,0.823169927490871
8,0.26650595538648336,0.9084402095375722,0.8608976856671973,0.9084402095375722,0.9079279070917466,0.26301674074248266,0.9120065789473685,0.8656070121673312,0.9120065789473685,0.9112922399206639,0.3797716751722836,0.831303800125971,0.7561255324997604,0.831303800125971,0.8258882357535781
9,0.2558383336416329,0.9091928588631984,0.8602093506743849,0.9091928588631984,0.9080649470864444,0.25203519667449753,0.9120065789473685,0.8639920200679507,0.9120065789473685,0.9107439123470792,0.3816696461849345,0.8314087759815243,0.7531351002982306,0.8314087759815243,0.8247546380039736
10,0.2469841972826074,0.9108787933526011,0.8651852830197218,0.9108787933526011,0.9105757491669956,0.2430518277381596,0.9132401315789473,0.8678805015140323,0.9132401315789473,0.912667167830759,0.38332323871714064,0.8314087759815243,0.7569723935679691,0.8314087759815243,0.8262693899423488
11,0.24288427350263833,0.9115411247591522,0.8671974901835189,0.9115411247591522,0.9115775122417737,0.23924424460059718,0.9132401315789473,0.8693113807530528,0.9132401315789473,0.9131466661516582,0.3831761632738007,0.8316187276926307,0.759043441965845,0.8316187276926307,0.8271764760796675
12,0.23682035893374095,0.9125270953757225,0.8680124745760576,0.9125270953757225,0.9123413293324684,0.2326843809140356,0.9148848684210527,0.8710458771997234,0.9148848684210527,0.914544791620323,0.38889299575556185,0.83224858282595,0.758425630400394,0.83224858282595,0.827229855714604
13,0.23582081195246968,0.913227059248555,0.8686713589956014,0.913227059248555,0.9129098282358866,0.23185201459809354,0.915296052631579,0.8710112953170173,0.915296052631579,0.914736666223395,0.38494394934530296,0.8332983413814823,0.7592117155190006,0.8332983413814823,0.8280264694427439
14,0.23131319665150835,0.9136560693641619,0.8695506877258867,0.9136560693641619,0.913417433536203,0.2270861322942533,0.915296052631579,0.8712943219594405,0.915296052631579,0.9148318993544466,0.387597257903762,0.8334033172370355,0.759484686476003,0.8334033172370355,0.8281824027750273
