global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,2.6536686025347027,0.6679910714285714,0.0691171850093074,0.6679910714285714,0.6717637072003565,2.660312401620965,0.6607730263157895,0.115376763538474,0.6607730263157895,0.6649434817210318,4.3114432787214,0.0975,0.01776765375854214,0.0975,0.017323462414578585
2,2.295355533872332,0.7098772321428571,0.11707534551523499,0.7098772321428571,0.7111232167544823,2.318912305329975,0.6983963815789473,0.2656137612319205,0.6983963815789473,0.6991618334194906,4.167631415230887,0.0975,0.01776765375854214,0.0975,0.017323462414578585
3,2.0874212510245185,0.7285602678571429,0.20579259669326447,0.7285602678571429,0.7290714268451709,2.12251951819972,0.712890625,0.33465344657631035,0.712890625,0.7129540286432589,3.9940146879468643,0.0975,0.01776765375854214,0.0975,0.017323462414578585
4,1.9589235053743634,0.7411383928571429,0.4066539810951713,0.7411383928571429,0.7404987635530778,2.004976429437336,0.7188527960526315,0.44295109153724854,0.7188527960526315,0.7180516723950978,3.9659028925214495,0.0975,0.01776765375854214,0.0975,0.017323462414578585
5,1.8408731630870274,0.7503125,0.37094291145671815,0.7503125,0.7495861109248247,1.8964626161675704,0.7213199013157895,0.592399296447966,0.7213199013157895,0.7201826112443521,3.8801402925763813,0.0975,0.01776765375854214,0.0975,0.017323462414578585
6,1.7287391199384416,0.7562165178571428,0.534463203803856,0.7562165178571428,0.755546373820696,1.788462563564903,0.728515625,0.5538083626890877,0.728515625,0.7278336359218718,3.827792871747698,0.0975,0.01776765375854214,0.0975,0.017323462414578585
7,1.6618422092710223,0.7623549107142857,0.3968510161687391,0.7623549107142857,0.7612879326107593,1.7286272864592702,0.7269736842105263,0.6509504185012734,0.7269736842105263,0.7255741284244307,3.798551831109183,0.0975,0.01776765375854214,0.0975,0.017323462414578585
8,1.5952138675962175,0.7665066964285714,0.4741861167214573,0.7665066964285714,0.7655033739248134,1.6694839188927098,0.725842927631579,0.6507530897472042,0.725842927631579,0.724536244683714,3.7262124576568603,0.0975,0.01776765375854214,0.0975,0.017323462414578585
9,1.5629110901696341,0.7703571428571429,0.5444016305828392,0.7703571428571429,0.7694012042418336,1.640998639558491,0.731188322368421,0.6568962672103272,0.731188322368421,0.7301408106147004,3.715728816441127,0.0975,0.01776765375854214,0.0975,0.017323462414578585
10,1.5118076821735926,0.7751674107142857,0.6393084853278026,0.7751674107142857,0.7742411187429304,1.5955940108550222,0.7320106907894737,0.7227519371653236,0.7320106907894737,0.7307475199456953,3.690366410119193,0.0975,0.01776765375854214,0.0975,0.017323462414578585
11,1.4532772724969047,0.776640625,0.5133571673516982,0.776640625,0.7763455923603747,1.5395046221582513,0.7318050986842105,0.7239368262213202,0.7318050986842105,0.7313340582268164,3.6661090275900703,0.0975,0.01776765375854214,0.0975,0.017323462414578585
12,1.4136271490369525,0.7808816964285714,0.5948593079674946,0.7808816964285714,0.7799433001894625,1.504110706479926,0.7344777960526315,0.7252011753842994,0.7344777960526315,0.7333198678280656,3.6142877576010566,0.0975,0.01776765375854214,0.0975,0.017323462414578585
13,1.3704315049307687,0.7847544642857143,0.597971990194931,0.7847544642857143,0.7840052200599341,1.4670718657343012,0.7338610197368421,0.7235731895239207,0.7338610197368421,0.7328465851833167,3.574036964416504,0.0975,0.01776765375854214,0.0975,0.017323462414578585
