global_round,train_loss,train_mape,train_r2,train_mse,train_mae,dev_loss,dev_mape,dev_r2,dev_mse,dev_mae,test_loss,test_mape,test_r2,test_mse,test_mae
105,5174443247.908571,7.93643026220046,0.6792217127964835,5174443248.92245,42238.78265959195,5429798022.736842,8.313635053845607,0.6618951812825449,5429798061.698184,42987.98925902969,3610286498.8856096,35.0629929595334,-28.918220116272327,3610286507.971387,41481.35399891813
106,5017229907.382857,8.018077453856197,0.6889678090423208,5017229921.417445,42023.756618942534,5280201754.947369,8.3175802345985,0.6712103049154141,5280201731.074751,42746.07055504699,3750747228.4686594,35.75086291772698,-30.082209387484603,3750747228.7278166,42292.823695059276
107,4890197561.051429,8.145428842516313,0.6968429027669414,4890197553.007357,41886.51636708532,5153796311.578947,8.561090864234117,0.679081371845973,5153796244.973825,42669.594634620764,3847891084.2204566,36.18183952367502,-30.887235194124518,3847891169.6770344,42817.99067924116
108,4739043300.205714,8.205612752647626,0.70621337946598,4739043307.758322,41615.57730081422,5030495002.947369,8.605198333760884,0.6867591444884145,5030494970.62279,42438.77530490725,3970991349.5068736,36.70112526028615,-31.907358559783376,3970991327.6807995,43426.19124268902
109,4602550759.131429,8.358974660905966,0.7146749357174245,4602550769.555803,41517.483589963915,4882711093.894737,8.690568340190794,0.6959614099060156,4882711087.751016,42290.13428699343,4112400609.747509,37.42384750567237,-33.07920863177665,4112400625.688523,44306.405999732
110,4479555769.782857,8.386708322012867,0.7222997407215228,4479555784.072964,41245.44001413209,4764343013.052631,8.752426340851068,0.7033319966904901,4764343068.070818,42046.90261259832,4183140443.1771975,37.59514150756677,-33.66542503730576,4183140434.7884007,44530.382467642514
111,4364968952.685715,8.669988387129031,0.7294033005800564,4364968953.169457,41491.27086293493,4674583255.578947,9.03596645180632,0.7089211942034257,4674583289.025647,42326.02072807362,4343697979.278093,38.55549493172253,-34.99595557939732,4343697996.230512,45684.36667144541
112,4231728673.6457143,8.597122783256177,0.7376632385338187,4231728700.052678,40981.65813442366,4515674475.789474,8.988015541432498,0.7188161916891311,4515674467.873085,41799.75669480625,4415842249.823181,38.58443391720926,-35.59381006211147,4415842193.454971,45711.38669929018
113,4095899592.4114285,8.6515019122394,0.746083666773177,4095899593.7997975,40676.607805901935,4414255858.526316,9.068029847962949,0.7251313648337743,4414255875.171135,41563.2781583008,4547004623.98991,39.10183332108265,-36.68074418666199,4547004528.302026,46330.357257821364
114,3924709583.725714,8.784284096461251,0.7566962158452081,3924709600.305039,40361.33295683316,4243593027.368421,9.205520591594297,0.7357582628250388,4243593089.784891,41245.51879261669,4716381145.094716,39.73575860175658,-38.08435700883457,4716381062.554783,47143.76153252696
115,3786421164.6171427,8.82095084104624,0.7652691040465402,3786421177.2827973,40002.19779171126,4096578411.7894735,9.225036477374594,0.7449126266788755,4096578482.6042085,40853.580108253576,4874533394.274183,40.27655649959771,-39.39495593484331,4874533439.318587,47752.13408280718
116,3707283773.44,8.771476582895612,0.7701750527932767,3707283796.777974,39749.84496203423,4035194812.631579,9.161309721000471,0.7487348926042448,4035194760.8590026,40644.575211587704,4925174875.887502,40.43613207827063,-39.81461784752238,4925174812.213316,47914.5461776489
117,3607325663.817143,9.014065767216902,0.7763717385918386,3607325662.841935,39776.13197743688,3924326144.0,9.468377202386474,0.7556385065600366,3924326096.466506,40654.671542933116,5050530068.631101,40.91441386862763,-40.85342938507291,5050530106.203678,48562.441286288864
118,3495041189.302857,9.00302624286062,0.7833325681786277,3495041200.0241356,39446.71844195366,3833212645.0526314,9.3831141524853,0.7613119917044019,3833212699.2756443,40347.62975212147,5151160583.00618,41.222678996668314,-41.687347795266604,5151160570.628724,48916.07036348964
119,3352191208.5942855,8.968256459650355,0.7921882399122208,3352191223.437373,38929.7729286044,3701618176.0,9.365187359817167,0.7695061674603649,3701618243.4328732,39862.109460943626,5312149163.247825,41.744583371780166,-43.02144993887011,5312149123.777573,49521.59175697006
120,3255678860.4342856,9.045672865328374,0.7981713118485079,3255678873.8689747,38657.86000170708,3612975009.6842103,9.531293300395538,0.7750258379336732,3612975034.646702,39644.819731674696,5406785095.030395,41.886557988792354,-43.80569202068192,5406785054.522952,49723.87283060009
121,3155964383.817143,9.120459087739075,0.8043528927182182,3155964396.066281,38469.60444251606,3517752805.0526314,9.564113320165864,0.7809551731929536,3517752809.7162023,39447.73001079811,5541757078.3907175,42.46048311908758,-44.92419725565913,5541757133.1840515,50408.26297033634
122,3031641700.937143,9.003723141404462,0.8120600051097275,3031641718.1487756,37762.96024240358,3399447269.0526314,9.535132307309553,0.788321866429095,3399447318.518362,38765.254000224566,5623370770.274183,42.35112178322776,-45.60052523525399,5623370871.240843,50255.49944379414
123,2931420067.84,9.00744005577401,0.8182730264144928,2931420077.7562094,37425.98052763394,3301030319.1578946,9.500544303591573,0.7944501344262196,3301030331.0924554,38437.7768653192,5742605764.011603,42.66825871570289,-46.58861833006245,5742605877.699882,50662.294291524784
124,2846202986.7885714,9.103439816082975,0.8235558736824466,2846202983.9838705,37384.12606265068,3226111245.4736843,9.601683144286051,0.7991152228828274,3226111291.619942,38421.63360637113,5869971453.029638,43.19584897499579,-47.64408792569652,5869971330.119264,51273.99290702051
125,2717877988.937143,8.783945231453313,0.831511099161586,2717878018.060998,36257.97992140225,3081898630.736842,9.177766709106855,0.8080951129278748,3081898648.4940004,37230.59348599534,5943986246.320091,42.81346413125649,-48.25744563140544,5943986329.703976,50829.501243211234
126,2649039069.622857,8.993322650878394,0.8357786179007826,2649039089.7089815,36258.66270643643,3011261803.7894735,9.579056828698679,0.8124935537879161,3011261839.0366817,37287.25831866264,6100751046.56224,43.56247870273228,-49.556545207269586,6100751058.789673,51708.77419667912
127,2545353771.154286,9.056762634294278,0.8422063612963493,2545353788.2225566,36086.63155788558,2895702110.3157897,9.548328968071623,0.819689270475071,2895702147.6112437,37076.544267767356,6244872417.295498,44.09841708618851,-50.75086999474853,6244872421.946093,52352.95737315156
128,2447088684.6171427,8.88234072617396,0.8482980905550294,2447088697.9895573,35290.521808042526,2804843371.7894735,9.375462770556679,0.8253468994822051,2804843392.2309613,36292.47699317179,6307190258.956237,43.872185782791625,-51.26729394430448,6307190247.345776,52085.20900457379
129,2361998096.0914288,8.823125113642249,0.8535730945378117,2361998123.4849625,34843.65037260464,2728331964.631579,9.333024664096271,0.8301111414073963,2728331996.537183,35873.51650219215,6348165552.058519,43.59516315370993,-51.606852971209705,6348165458.061238,51768.15062488176
130,2234223562.6057143,8.811565544652929,0.8614941974514937,2234223585.335759,34234.22508140155,2664259328.0,9.413069493304787,0.8341008429668801,2664259340.3809776,35424.34057377514,6569807945.22588,44.28914432437149,-53.44358985672397,6569807867.6262,52586.98387224705
131,2181250172.3428574,8.593963481811818,0.8647781682747672,2181250172.4396276,33645.93278105191,2602569889.6842103,9.120127492183913,0.8379421472605353,2602569871.750506,34784.344476611994,6552200218.1521,43.76946086052226,-53.29767569965783,6552200138.605871,51967.43396324016
132,2090897321.6914287,8.651746243976454,0.8703793949641462,2090897331.2881525,33439.69524283954,2512189096.4210525,9.169297091373265,0.8435700103480492,2512189142.484348,34609.686591512276,6757889742.763021,44.614845971176784,-55.002213218169096,6757889808.027924,52948.55096624141
133,1963265050.3314285,8.602328415626262,0.8782916776895004,1963265070.736178,32629.211207020624,2370429621.894737,9.209103705704607,0.8523971477843393,2370429631.561893,33786.4592730999,6907798735.215034,44.700894159999,-56.2444996960323,6907798796.351244,53080.18839613681
134,1886493735.4971428,8.287448218832743,0.8830509486492568,1886493735.3001251,31882.288347131183,2305616491.7894735,8.895133141023813,0.8564329580056241,2305616492.8434334,33065.96913248614,6931877288.568042,44.29511087731712,-56.444036576003995,6931877277.718279,52533.1730093348
135,1806174116.5714285,8.291847465338574,0.8880301874400932,1806174120.245662,31409.72383637156,2221010014.3157897,8.903474062666907,0.86170126826181,2221010006.2338243,32582.772336671227,7079459800.933283,44.644590014202805,-57.66704429727512,7079459863.115746,52949.89114425684
136,1689334910.5371428,8.05333697212165,0.8952733777755446,1689334923.7443156,30400.42586485318,2124583336.4210527,8.677475387930034,0.8677055980496193,2124583405.8460665,31633.518557510877,7130036578.958255,44.095446526010846,-58.086171596577174,7130036723.233494,52340.39638904654
137,1609834684.7085714,7.907805764174878,0.9002018201186023,1609834701.232191,29693.68907562937,2086686699.7894738,8.41084764009665,0.8700653655217048,2086686694.1263323,30991.72437930107,7269818268.880313,44.28469729125268,-59.244532699099906,7269818282.548986,52560.51270578139
138,1544801690.3314285,7.7940601513421655,0.9042333980498679,1544801711.0295002,29165.519178887775,2027694807.5789473,8.372856744296607,0.873738696009574,2027694802.6807487,30491.220791076357,7325851311.638794,44.10520737856311,-59.70887472450654,7325851286.614555,52335.188498855074
139,1491175102.902857,7.661952875569434,0.9075578618182886,1491175110.386552,28684.30199158396,1961709116.631579,8.306867224942694,0.8778475180885232,1961709129.2296247,29986.0003501616,7378242931.359818,43.944857877838125,-60.14304077606112,7378242900.555994,52113.29498321037
140,1379380030.902857,7.5652389195409615,0.914488352537953,1379380040.873835,27770.610894084657,1866348752.8421052,8.24122145764457,0.883785456182546,1866348746.9797873,29131.61071336897,7556963315.601968,44.112653320496136,-61.624086423995315,7556963395.947976,52345.95585577863
141,1326944360.5942857,7.35955235692992,0.9177389872639271,1326944369.310261,27164.579843059266,1806278346.1052632,7.9619811258010955,0.8875259441117457,1806278339.865162,28483.7096615967,7608959398.372557,43.92724246519337,-62.05497302696753,7608959272.81266,52104.312297026736
142,1240641603.2914286,7.279548150183447,0.923089138134754,1240641607.6875498,26637.814027825763,1719549756.631579,7.889523108430274,0.8929263936369863,1719549761.2081535,27957.917796900398,7713608323.729095,43.9286717097179,-62.9221937135537,7713608384.0247555,52097.834057534055
143,1192364640.5485713,7.22048695849732,0.9260819621892259,1192364654.908481,26226.95015566826,1675859368.4210527,7.842200881440911,0.8956469237719447,1675859377.5288472,27567.789254652827,7877145774.670198,44.43024748315663,-64.27741811459204,7877145798.728152,52674.67615615935
144,1138976740.2057142,7.046307089202368,0.9293916285015419,1138976750.5860033,25511.83661041941,1631776289.6842105,7.7132559422065645,0.8983919064721452,1631776297.608594,26912.7044623651,7927882628.923697,44.170339472904885,-64.69786855571431,7927882324.796718,52357.733502510564
145,1028663379.0171429,6.761981455466043,0.9362302638276089,1028663391.4640394,24308.27228256907,1550974133.8947368,7.516388732931827,0.9034233253844723,1550974170.1459405,25793.401670769643,8079204087.896078,43.9500427044137,-65.95186317402813,8079204155.907413,52086.49232889157
146,971355479.4057143,6.750123071569249,0.9397829420310397,971355486.0394009,23933.519673861094,1477119467.7894738,7.371845342411207,0.9080221392652295,1477119467.9545677,25352.953815673525,8193737539.640307,44.02269881422601,-66.90099344379486,8193737446.789324,52166.09053642089
147,927856864.1828572,6.581625822949013,0.9424795434176789,927856872.2093518,23373.441949818476,1421920003.368421,7.172954449991063,0.9114593232396015,1421919974.0445373,24764.30966790099,8265268078.064825,43.82921273506379,-67.49376292761171,8265268027.868148,51956.548934538165
148,854831613.0742857,6.420352615342802,0.9470065841236959,854831620.3350431,22381.642237097876,1348986647.5789473,6.984258970298566,0.916000762976725,1348986672.5450451,23771.983732737994,8403436116.849035,43.57179774711212,-68.63875263924461,8403436036.914448,51701.79913529449
149,814508597.3942857,6.281021999860668,0.9495063212575761,814508604.5559827,21902.196130356107,1312902730.1052632,6.949447233672323,0.9182476513970949,1312902743.2001278,23344.183474703837,8390534458.212637,43.183595594156465,-68.53183789258208,8390534438.293981,51241.64410879958
150,754103520.5485715,6.236291083879366,0.953251001532023,754103532.4595923,21358.659507409506,1252285520.8421052,7.022226590606089,0.9220221866869538,1252285552.121834,22790.819082774615,8572198710.07996,43.50958056475759,-70.037277570049,8572198605.981801,51624.08777608305
151,712911824.4571428,6.014812261929362,0.9558045909641006,712911830.5132864,20668.626657460078,1216979984.8421052,6.736788011126603,0.9242206068454272,1216979999.362907,22126.43198657036,8664265040.554924,43.46145580639974,-70.80022719662253,8664265137.091454,51492.23548790437
152,648380493.3485714,5.746303829911125,0.9598050695498772,648380500.8179651,19703.308714432034,1157248458.1052632,6.456400352759899,0.927939994641982,1157248450.06099,21194.886888014644,8779361232.667929,43.156122249229014,-71.75402072554975,8779361152.011253,51154.66386913348
153,631954967.9542857,5.857173172834115,0.9608233340298364,631954975.8553008,19793.283083895276,1173148419.368421,6.646788768539304,0.9269499275700346,1173148443.112268,21353.47566947184,8869157812.191196,43.53144282656408,-72.4981585282984,8869157625.828684,51580.22466726179
154,563527367.8628571,5.534248630332323,0.9650653536544676,563527371.2321019,18615.24357577324,1069865992.4210526,6.240798316622694,0.9333811581465375,1069866024.8045542,20112.564648690975,8935652789.418085,42.9351190436005,-73.04920061304088,8935652885.110106,50891.79525010543
155,515014397.9885714,5.442839267107877,0.968072809157421,515014399.98533213,17954.7732234369,1080785487.1578948,6.216697915529998,0.9327012200802625,1080785497.6719925,19578.964648108733,9192526302.680288,43.458409698926836,-75.17789498700341,9192526340.417416,51526.77373998928
156,489377264.64,5.149292800589011,0.9696621271445441,489377266.6227406,17122.85273589679,1093453160.4210527,5.9990135434624365,0.9319124244228282,1093453170.2241304,18817.679313672215,9141961144.388447,42.55797497413299,-74.75886393546631,9141961094.694036,50496.510942820656
157,445099825.73714286,4.977674143463948,0.9724070103210404,445099823.9519075,16539.64590467862,1027328385.6842105,5.811205721168083,0.9360299080780923,1027328396.0927376,18190.678146073693,9249323302.517845,42.63286552702603,-75.6485662351238,9249323103.399143,50522.750869040865
158,389343802.51428574,4.8650106848056325,0.9758634829002502,389343802.06370974,15568.440968667439,966150197.8947369,5.669510601104481,0.9398393753195353,966150214.9530728,17215.586547964496,9457305699.119688,42.52282159626672,-77.37210575080918,9457305778.680355,50439.07553770672
159,378159336.5942857,4.793592320497971,0.9765568394635964,378159334.99899644,15360.886207325799,972815701.8947369,5.651274469928255,0.9394243260463128,972815703.3297304,17063.75764496703,9415684725.716736,42.05312987239181,-77.02719326245293,9415684555.950392,49879.169861032286
160,328709010.4685714,4.535118213248638,0.9796224044485201,328709005.3689628,14436.822343811307,930085514.1052631,5.383122974615809,0.9420850666846777,930085509.7297722,16189.89725857032,9631871806.151596,42.507383735783414,-78.81872265117171,9631871693.941526,50385.81310830397
161,308798532.93714285,4.3351684162397515,0.9808567108267336,308798529.6272017,13963.95862339156,902987528.4210526,5.15519338278671,0.9437724150145773,902987520.633216,15679.85215830803,9674498445.576492,42.368113860695,-79.17196756688227,9674498405.966606,50188.219809944116
162,270963111.3142857,4.260625512928901,0.9832022349823646,270963108.3519809,13288.942950489862,859984773.8947369,5.064602592843584,0.9464501259363535,859984792.5798243,15008.892922966104,9820147098.491108,42.29813185936579,-80.37894924527767,9820147099.369644,50133.2549931669
163,257051011.10857144,4.1048923106112944,0.9840646850968349,257051009.71445063,12869.269419900349,832675429.0526316,5.009381242027173,0.9481506362258497,832675428.8480979,14578.830417545218,9849101590.955732,42.11534541885065,-80.6188926768256,9849101513.443317,49848.090169393996
164,232170476.16,3.9207816116382075,0.9856070993622504,232170475.70979849,12186.99070983478,813608148.2105263,4.6807575640055825,0.9493379243943794,813608161.4231195,13900.941281381407,9982562660.96002,42.06849711570578,-81.72487589516798,9982562537.384798,49829.05324180816
165,222469205.66857144,3.80484887377941,0.9862085084587224,222469204.26088142,11531.484023487908,823860527.1578947,4.810067501460042,0.9486995256308882,823860533.399786,13239.904698133469,10037287085.959894,41.669428885944704,-82.17837603159718,10037287230.817446,49362.14737410731
166,178521701.57714286,3.581486386551894,0.9889329378889217,178521698.97566268,10927.088047426769,772692745.2631578,4.439831553760722,0.951885661272177,772692752.9611565,12634.26377036697,10239330317.689495,42.0248740195795,-83.8526968096845,10239330590.73835,49777.63041918905
167,171089024.73142856,3.4869394165218397,0.9893937103946793,171089022.64805913,10262.818546301978,799892010.1052631,4.4687877135481315,0.9501920076561367,799892001.8699667,12071.210173870388,10213246247.099003,41.2049627307817,-83.6365367246768,10213246156.72348,48865.00425233912
168,151929827.5657143,3.5271260965111404,0.9905814428577286,151929826.1870702,10159.344356696265,761806469.0526316,4.4149782666933275,0.952563533226754,761806460.8372997,11928.274303047281,10347430421.115398,41.69590770888206,-84.74851392537549,10347430485.512169,49420.24483526651
169,123466373.48571429,3.1081912923666257,0.9923459723968905,123466372.3759097,9037.042182831083,761402730.1052631,4.120172798850663,0.9525886708837805,761402762.3572959,10900.887555887824,10482004159.136335,41.418041757248986,-85.86371712062952,10482004100.982107,49090.69271227456
170,119492701.44,3.1127522054540897,0.9925923114760299,119492700.72839727,8976.93923439707,760317445.0526316,4.129921615102916,0.9526562502566045,760317470.6747878,10829.569317679656,10501320168.689116,41.36756387504398,-86.02378501037639,10501319786.890785,49077.891168027374
171,92095323.84,2.860569140752059,0.9942907520163756,92095322.10808915,7741.915066785812,691360464.0,3.786750888496123,0.9569500903736248,691360498.0025873,9526.007717747438,10627088837.819649,40.78705457872529,-87.06602431304262,10627088715.586073,48442.55617666852
172,104245575.22285715,2.992738556527761,0.9935375237813486,104245573.26633085,8108.986523133686,776833512.4210526,4.113737502069861,0.9516278229576987,776833510.2135875,10023.035858618585,10612409029.787363,41.11359090497465,-86.94437305613603,10612408835.239555,48766.53842223513
173,83939296.54857142,2.748611161840684,0.9947963669951752,83939296.22363436,7452.611806631088,749445167.1578947,3.8067289208560737,0.9533332500548916,749445184.9544784,9373.7964147894,10771940844.176062,41.09378111287635,-88.26640553241,10771940919.489313,48805.09120938564
174,75120513.46285714,2.5809558524651512,0.9953430681572091,75120513.12666614,6903.546923758643,733358609.6842105,3.5215321188671314,0.9543349345806513,733358621.2756897,8877.902374531093,10823910318.250473,40.80243137297059,-88.69707120794324,10823910136.634632,48464.97216119476
175,68174513.85142857,2.5426586697445233,0.9957736701969324,68174513.64259039,6803.488973182951,712337536.4210526,3.5028141872081493,0.9556438830873961,712337548.308597,8728.487404835852,10927725498.77765,41.09967314141647,-89.55738418022021,10927725681.288475,48816.80156309118
176,64478291.54285714,2.4596008986945064,0.9960028094029217,64478291.470474854,6245.5202013029375,716621620.2105263,3.4793201870091424,0.9553771196163583,716621639.2111393,8126.886844496978,10882889244.347586,40.54430263853591,-89.18582637856522,10882889119.720531,48134.07879426985
177,57880716.32,2.3290327454679756,0.9964118116053812,57880716.853562035,5869.109988181251,715044780.6315789,3.314366465274523,0.9554753090643519,715044764.6891577,7808.0396233232395,11020358147.164082,40.663369465386886,-90.32502458840166,11020358257.62024,48299.91697272768
178,46087367.794285715,1.9384908401522,0.9971429144700039,46087367.88628862,4690.4735449068885,717701949.4736842,2.925098250902959,0.9553098497588205,717701960.2294993,6694.395426812925,10933945900.490856,39.42339178737734,-89.60893024961113,10933945840.04584,46919.81061510752
179,52540845.81714286,2.2027827399678093,0.9967428452302266,52540845.75386716,5226.978080908912,762781365.0526316,3.360003596575518,0.9525028278357075,762781359.7337105,7286.7944072045775,11050133898.541555,40.22682663411676,-90.57177349659574,11050133901.045805,47836.71518423518
180,37036336.76571429,1.932581258776325,0.9977040133544877,37036336.533432804,4705.662637297766,695949024.0,2.996394541604034,0.9566643691631683,695949040.930213,6660.332578370446,11134478559.422878,40.20007940434201,-91.2707344525382,11134478801.87984,47806.61116573407
181,41748917.57714286,2.099144655434416,0.9974118671905354,41748917.79614714,4943.850500773021,703260335.5789474,3.097331220000358,0.95620910539199,703260354.479907,6871.759684173684,11156150141.691513,40.38567586151137,-91.45032179613794,11156149936.094404,48039.46640835609
182,48174574.49142857,1.9862615327062876,0.9970135226397794,48174574.87341973,4927.903550727026,715706526.3157895,3.0793831683918405,0.9554341016766329,715706535.1862866,6870.926383683556,11161149092.080212,40.4421233016115,-91.49175033972999,11161149194.452488,48052.69860712062
183,45342395.72571429,1.7386357533050714,0.9971890973331451,45342396.627542086,3841.7509159646715,762498246.7368422,2.9143291832545075,0.9525204560263806,762498259.6113557,5889.578964371431,11218301215.47938,39.79037395689143,-91.96536608000555,11218301274.704407,47344.861014920505
184,30407766.33714286,1.6861923713639404,0.9981149370433269,30407766.607228193,3889.0393467453546,716399769.2631578,2.6781104207745594,0.9553909342115455,716399783.5675102,5935.016219628485,11239849062.025476,39.87895175422764,-92.14393327756153,11239849306.024357,47469.19539920703
185,29893220.26857143,1.6042034401475667,0.99814683516591,29893221.10450119,3372.6829431956153,750607674.1052631,2.762135825986694,0.95326086298593,750607685.8860847,5471.869507601386,11204015751.538908,39.356067437278924,-91.84698367399459,11204015852.592342,46854.534720805845
186,28277301.965714287,1.4247795963675562,0.9982470105007664,28277302.553169746,3110.2677885314397,707753570.9473684,2.571009443468969,0.955929319187395,707753584.115505,5128.379170781688,11295558065.414555,39.45981106938368,-92.60559135318702,11295558432.94599,46999.469959526046
187,22898607.92,1.3374685785726625,0.9985804508732868,22898608.441582713,2995.664962077822,716001969.6842105,2.5121118226754846,0.9554157042325561,716001989.1421554,5134.415372584996,11179253949.58658,38.98123248477462,-91.64178244554778,11179253843.903273,46433.10996412127
188,27959297.64,1.6845016361696006,0.9982667244868694,27959298.16705838,3569.859083435876,705080015.5789474,2.7270971283524137,0.9560957970453572,705080031.1211765,5636.667221056788,11379074853.226383,40.05945722701016,-93.29768579371652,11379074738.768162,47667.09994025344
189,29208503.222857144,1.4586377630826715,0.9981892827424992,29208503.388629124,3078.1155118356432,744471632.0,2.6588072024800824,0.9536429447421613,744471639.7118107,5156.379996362485,11302879960.255266,39.47469540111802,-92.66626435286459,11302879955.124874,47010.66027202358
190,32408341.145714287,1.3369497882359183,0.9979909158079614,32408341.0527567,2852.070204956872,751263904.4210526,2.4636686580028306,0.9532200005203529,751263917.1022742,4885.142128505205,11259894309.25867,39.15633888331487,-92.3100453353379,11259894352.777496,46646.51626166234
191,26073205.365714286,1.3773282824272581,0.9983836486928734,26073205.209620185,2881.9605976172857,730748931.3684211,2.4691295709726884,0.9544974352083994,730748940.6538109,4965.36423292913,11394664011.615084,39.554127658402535,-93.42687015053463,11394663652.100866,47119.44400869238
192,35226326.622857146,1.676847785516514,0.9978162209428973,35226326.87415678,3198.6020373903,742140234.9473684,2.809741417048687,0.9537881184289727,742140221.2888254,5217.42168294756,11487275089.878674,40.02811955305889,-94.19433617782197,11487275185.570229,47681.60001291984
193,21838687.022857144,1.2767424723286511,0.9986461583668329,21838687.27501206,2406.4961339500974,700302871.5789474,2.2615085754953874,0.9563932629839716,700302873.6022836,4408.42075457071,11295360478.486568,38.87313240700822,-92.60395301890988,11295360732.143156,46349.70832609748
194,23819800.622857142,1.2770549815879861,0.9985233435480004,23819801.133170307,2422.910834640775,748792830.7368422,2.3523946310188135,0.9533738698794871,748792850.4338045,4539.2970486063705,11434889299.815866,39.170040919152726,-93.76022160192005,11434889783.290232,46736.457276221976
195,28155700.425714284,1.018214897062052,0.9982545489503739,28155700.55816156,2220.976198992048,768488858.9473684,2.132822120191502,0.9521474296252264,768488881.2109896,4317.718400942652,11413907359.398663,39.0098912935306,-93.58634088726416,11413907278.459433,46570.51746195114
196,19826874.494285714,1.2153052088349834,0.9987708762834167,19826874.7327342,2513.31891257831,718857497.2105263,2.2416164734785284,0.9552378954973196,718857510.4849215,4551.692871733716,11359340031.16055,39.18065223541252,-93.13414377407074,11359339823.23111,46695.18452939147
197,20071869.14285714,1.097304669243253,0.9987556883869898,20071869.20794115,2182.948202325276,734348812.4210526,2.2049091571425343,0.9542732759344358,734348828.9839926,4243.0623197681025,11262352803.983353,38.51707030759176,-92.330418714736,11262352845.845495,45957.34445043019
198,15564115.257142857,1.0736058329111329,0.9990351367279381,15564115.289033296,2030.6240931183952,721823270.7368422,2.1191180737956743,0.9550532221507403,721823274.1291885,4078.9956583851263,11405261535.358305,39.047048005350184,-93.5146940317534,11405261520.965042,46533.33937714551
199,21994217.314285714,1.3299052922255865,0.9986365166097091,21994217.518320747,2896.935390879767,707680520.2105263,2.3560526261274957,0.9559338676361867,707680538.2520165,4926.466179433622,11328822433.045277,39.40550421209461,-92.88124694343274,11328822298.725548,46923.40613906058
200,19681225.308571428,1.149850991441418,0.9987799054883357,19681225.5092662,2140.791310930252,742436040.4210526,2.260089295898909,0.9537696977232519,742436048.8153213,4238.420061324772,11343717054.813469,38.599126656530544,-93.00467805353699,11343716957.222662,46018.9377930057
201,21489471.648571428,1.314900142855494,0.9986678071988413,21489472.07840649,2625.2545104830606,747436153.3684211,2.427132427805206,0.9534583471451564,747436186.8549516,4697.994040777809,11433671313.870602,39.52061336559336,-93.75012397133284,11433671283.68264,47060.25980636129
202,22495606.785714287,1.149916396127442,0.9986054340907988,22495606.597790226,2277.0706556224823,766165805.6842105,2.2650350121237603,0.9522920840976296,766165801.117514,4436.385783484107,11362135969.465002,38.986024079152635,-93.1573155899143,11362136008.758862,46444.195700156764
