global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
1,0.0032049192829689357,0.9995556091994382,0.9092847390601513,0.9995556091994382,0.9995481621319168,0.8187919463087249,0.0025498797522710732,0.9995888157894737,0.9089879966693799,0.9995888157894737,0.9995514777226614,0.8181818181818182,0.004639988065883518,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
2,0.002540539764861146,0.9995418934339888,0.9076201376523931,0.9995418934339888,0.9995370905570702,0.8154696132596685,0.0016481039056088775,0.9996916118421053,0.9399228037671762,0.9996916118421053,0.9996854520144155,0.88,0.0035985657315701245,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
3,0.002393525373325533,0.9995665818117978,0.9125021304058227,0.9995665818117978,0.9995617933148553,0.8252212389380531,0.0017237477226636226,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0034022250030189753,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
4,0.0023251775022840723,0.9995528660463483,0.9098328289661082,0.9995528660463483,0.9995481782083977,0.8198895027624309,0.0015850649977341834,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0033951139520853758,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
5,0.002248379369299645,0.9995665818117978,0.9117218692715265,0.9995665818117978,0.9995598179853745,0.8236607142857143,0.0016321271104970947,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.003389865050278604,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
6,0.002218674131807838,0.9995556091994382,0.909888764989261,0.9995556091994382,0.999549691311996,0.82,0.0014294733758249908,0.9996916118421053,0.9399228037671762,0.9996916118421053,0.9996854520144155,0.88,0.003615084057115018,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
7,0.002118575817655327,0.9995446365870787,0.9080718585276366,0.9995446365870787,0.9995396056345949,0.8163716814159292,0.0015391845694179402,0.9996916118421053,0.9399228037671762,0.9996916118421053,0.9996854520144155,0.88,0.0033745559586212037,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
8,0.0021070270895966695,0.9995638386587079,0.9118509573374496,0.9995638386587079,0.9995587733043949,0.8239202657807309,0.0015471581550388549,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.003276062932983041,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
9,0.0020498558721372094,0.9995556091994382,0.909888764989261,0.9995556091994382,0.999549691311996,0.82,0.0014553453767898884,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.003173719649575651,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
10,0.0019508814080131487,0.9995775544241573,0.9143387025206555,0.9995775544241573,0.9995719287780702,0.8288888888888889,0.0016275994130410254,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0030035387406125665,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
11,0.0019368342357338815,0.9995912701896067,0.9164710405033071,0.9995912701896067,0.9995841844752259,0.8331466965285554,0.0015978083358372953,0.9995888157894737,0.9089879966693799,0.9995888157894737,0.9995514777226614,0.8181818181818182,0.003188732844032347,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
12,0.0018735238486391444,0.9995556091994382,0.9108777744506921,0.9995556091994382,0.9995521950806087,0.8219780219780219,0.001704943421109898,0.9994860197368421,0.8998713396119603,0.9994860197368421,0.999475753357359,0.8,0.002873033889196813,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
13,0.001885128895859391,0.9995089755969101,0.9035369365848309,0.9995089755969101,0.9995102952899785,0.8073196986006459,0.0016299384172414552,0.9994860197368421,0.8998713396119603,0.9994860197368421,0.999475753357359,0.8,0.0030550890466198325,0.9993,0.899824693213123,0.9993,0.9993099824693215,0.8
14,0.0018492090252795114,0.9995528660463483,0.910031406935704,0.9995528660463483,0.9995486809254588,0.8202866593164277,0.0015333306871884577,0.9994860197368421,0.8998713396119603,0.9994860197368421,0.999475753357359,0.8,0.0030807227728888394,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
15,0.0017649602919089867,0.9995775544241573,0.9143387025206555,0.9995775544241573,0.9995719287780702,0.8288888888888889,0.0016855117623651352,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.002920696434844285,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
16,0.0017339124593679903,0.9995802975772472,0.9146106642084315,0.9995802975772472,0.9995739887665023,0.8294314381270903,0.0016852607069794384,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0028355428230948747,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
17,0.00171882726998534,0.9995775544241573,0.9147172663449159,0.9995775544241573,0.9995728871549856,0.8296460176991151,0.0017487437424661995,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0027898521782830357,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
18,0.0015805177781070536,0.9995940133426966,0.917309092735354,0.9995940133426966,0.9995876776065533,0.8348214285714286,0.0017168773127578835,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0026650740700773896,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
19,0.00153996631514714,0.9995830407303371,0.9154511869035042,0.9995830407303371,0.9995774881445888,0.8311111111111111,0.0016872071841805194,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0027147299652919175,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
20,0.0015642004809910503,0.9996022428019663,0.9188948518904763,0.9996022428019663,0.9995958066111988,0.8379888268156425,0.001982583445504516,0.9994860197368421,0.8911757006794807,0.9994860197368421,0.9994525389581537,0.782608695652174,0.0026127618282102047,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
21,0.0014496103476094606,0.9996077291081461,0.9210704981092372,0.9996077291081461,0.9996040574990223,0.8423373759647188,0.0019441869982600973,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0024824126276187597,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
22,0.001450175064261468,0.9995967564957865,0.9177761601924139,0.9995967564957865,0.999590231529974,0.8357541899441341,0.0018630597094574785,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0023082552320789545,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
23,0.0013592881281551802,0.9996159585674157,0.9214285357115823,0.9996159585674157,0.999609078370053,0.8430493273542601,0.0021769719669943073,0.9994860197368421,0.8911757006794807,0.9994860197368421,0.9994525389581537,0.782608695652174,0.0021588455270510165,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
24,0.0014020038916791992,0.9995885270365169,0.9189034804237395,0.9995885270365169,0.9995889708266846,0.838012958963283,0.0018993615420568905,0.9995888157894737,0.9229739894691001,0.9995888157894737,0.9995888157894737,0.8461538461538461,0.002254890483873896,0.9994,0.9165163961797903,0.9994,0.9994166366125692,0.8333333333333334
25,0.0012844946148571795,0.9996379037921348,0.9265760307319905,0.9996379037921348,0.9996330818097745,0.8533333333333334,0.0020169389639417396,0.9994860197368421,0.8911757006794807,0.9994860197368421,0.9994525389581537,0.782608695652174,0.0021612052543321623,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
26,0.001307703028368798,0.9995885270365169,0.9190780351419544,0.9995885270365169,0.9995894127015249,0.8383620689655172,0.0020344091142186172,0.9994860197368421,0.8998713396119603,0.9994860197368421,0.999475753357359,0.8,0.0022360079876380043,0.9994,0.9165163961797903,0.9994,0.9994166366125692,0.8333333333333334
27,0.0012375864319417386,0.9996406469452247,0.9286369253944207,0.9996406469452247,0.999639670613543,0.8574537540805223,0.00223085972088723,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0024058881116623527,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
28,0.001180558978300846,0.9996406469452247,0.9273740591899742,0.9996406469452247,0.9996364736029921,0.8549280177187154,0.002363113415077877,0.9994860197368421,0.8911757006794807,0.9994860197368421,0.9994525389581537,0.782608695652174,0.0022667971992399545,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
29,0.001212328879049575,0.9995885270365169,0.9192518390859694,0.9995885270365169,0.9995898526733948,0.8387096774193549,0.0027045395293642193,0.9994860197368421,0.8998713396119603,0.9994860197368421,0.999475753357359,0.8,0.0022297053925693037,0.9996,0.9443442641198602,0.9996,0.9996110910750462,0.8888888888888888
30,0.00125111743577154,0.9996488764044944,0.9294275281454227,0.9996488764044944,0.9996457866620811,0.8590308370044053,0.0026075275605571256,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.002459796513064066,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
31,0.0011383158567693672,0.9996488764044944,0.9286426230996334,0.9996488764044944,0.9996437995919187,0.8574610244988864,0.002576583246991504,0.9995888157894737,0.9165637436530809,0.9995888157894737,0.9995717042741942,0.8333333333333334,0.0022676650338806213,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
32,0.0010912113652614536,0.9996406469452247,0.9262317618462219,0.9996406469452247,0.9996335817021277,0.8526434195725534,0.002399374587184866,0.9994860197368421,0.8911757006794807,0.9994860197368421,0.9994525389581537,0.782608695652174,0.0022557315056095832,0.9995,0.9284462094379449,0.9995,0.9995071303352295,0.8571428571428571
