global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,2.594579916000366,0.6769308035714285,0.07480490309251085,0.6769308035714285,0.6775405656362353,2.600772556505705,0.6702302631578947,0.12505009619614588,0.6702302631578947,0.6697884405881303,2.4091585918426515,0.6721,0.15573726955345124,0.6721,0.675156397187646
2,2.2086432783944265,0.7448883928571428,0.26059982814368327,0.7448883928571428,0.7434969854161768,2.2252996720765768,0.7321134868421053,0.4200081130006118,0.7321134868421053,0.7295608517369719,2.0352315536499024,0.7156,0.5098925877505905,0.7156,0.7184262224840562
3,1.8927035706383841,0.7942633928571429,0.4326443023189685,0.7942633928571429,0.7931831615018171,1.9202960290406879,0.7762129934210527,0.6894036732147104,0.7762129934210527,0.7745676937756711,1.7881605920791626,0.7383,0.668925533913003,0.7383,0.7398493444251594
4,1.6791650417872837,0.826328125,0.8111765781247172,0.826328125,0.8252124124177974,1.7209353572443913,0.8001644736842105,0.7834910674697586,0.8001644736842105,0.7984503179116619,1.6209386415481568,0.7534,0.7509649654885553,0.7534,0.7548165441475261
5,1.535853476524353,0.8500223214285715,0.7594765098696471,0.8500223214285715,0.8489489824247549,1.584257163499531,0.8203125,0.8043465951159817,0.8203125,0.818779017236977,1.5124691431045532,0.7677,0.765826782907337,0.7677,0.7694192198303852
6,1.418910390990121,0.8674553571428572,0.7778054389075275,0.8674553571428572,0.8669029368637287,1.4717985956292403,0.838610197368421,0.8264060704216165,0.838610197368421,0.8377400095853266,1.4240595275878907,0.7734,0.7712664240254778,0.7734,0.7747465214867216
7,1.324702569416591,0.8775111607142857,0.8650454477003041,0.8775111607142857,0.8768197741454447,1.3824513585943925,0.8440583881578947,0.8304381181394449,0.8440583881578947,0.8429265430699859,1.3779842880249022,0.7763,0.7745069455145848,0.7763,0.7778361250673773
8,1.2602953086580548,0.88953125,0.8797121514222825,0.88953125,0.8893824778269122,1.3210025586579974,0.8580386513157895,0.8471913148395315,0.8580386513157895,0.8576871055862959,1.314016962814331,0.784,0.7818997001326479,0.784,0.7852033016206269
9,1.1726588664736066,0.9003459821428571,0.8901662929813844,0.9003459821428571,0.9001099238238794,1.2398827891600759,0.8648231907894737,0.8539233177761755,0.8648231907894737,0.8643700271821054,1.266571879005432,0.7874,0.785626546269907,0.7874,0.7889362666479066
10,1.1120032133374895,0.9036272321428571,0.686740947718338,0.9036272321428571,0.9032579655409818,1.1824806489442523,0.8686266447368421,0.8574107655903571,0.8686266447368421,0.867956970077444,1.2339460527420043,0.789,0.7871666212762755,0.789,0.790501566743146
11,1.0614565696035112,0.9131919642857143,0.9042920490101599,0.9131919642857143,0.9131232090147782,1.1355661718468917,0.875719572368421,0.8668026018160621,0.875719572368421,0.8754508162386273,1.1929405195236207,0.7913,0.7889239352240132,0.7913,0.7921748060825735
12,1.010142206123897,0.9190290178571429,0.7005096974784455,0.9190290178571429,0.9189074491387033,1.0862349710966412,0.8770559210526315,0.8677445922462237,0.8770559210526315,0.8766693540941871,1.172800957107544,0.7903,0.7879606282853648,0.7903,0.7912628477791571
13,0.9739375577654157,0.9232366071428572,0.915334971943467,0.9232366071428572,0.9231401866414226,1.0552207106038143,0.8797286184210527,0.8700198596454166,0.8797286184210527,0.8793063225446185,1.1521226663589477,0.7934,0.7915278422946512,0.7934,0.7946312298296683
14,0.9389901168005808,0.9225669642857143,0.8315417135362684,0.9225669642857143,0.9225264978843032,1.0236241158686186,0.8772615131578947,0.8677685711453773,0.8772615131578947,0.876997677748238,1.1269332565307617,0.7961,0.7942844642776559,0.7961,0.7973470823503921
15,0.8924775103160313,0.9290959821428572,0.9220929317235378,0.9290959821428572,0.9290664928053237,0.9751936605102137,0.8852796052631579,0.8766122959841958,0.8852796052631579,0.8849942803002204,1.1247564706802369,0.7931,0.7910903322631908,0.7931,0.7941997248134111
16,0.8486425038746425,0.9361160714285715,0.9292788823381434,0.9361160714285715,0.936038241630155,0.9381162085031208,0.8905222039473685,0.8816038799519983,0.8905222039473685,0.890236078262844,1.1025593395233155,0.795,0.7932861807364594,0.795,0.7962940400619415
17,0.8214978763035365,0.9335379464285715,0.9255760750425107,0.9335379464285715,0.9334013527543893,0.9075932628230045,0.888671875,0.8782615684457667,0.888671875,0.8880719756314565,1.107835026550293,0.7887,0.7866665878990229,0.7887,0.789929689253838
18,0.7817956120627267,0.9381361607142857,0.9302721567677885,0.9381361607142857,0.937977731476699,0.8691384917811343,0.8940172697368421,0.8847051871124819,0.8940172697368421,0.8936054597098604,1.0817307012557984,0.7915,0.7895350456413527,0.7915,0.7927746980108316
19,0.7558464966501508,0.9407142857142857,0.9335339143144848,0.9407142857142857,0.9406727326908407,0.8487324871514973,0.8929893092105263,0.8834978711225567,0.8929893092105263,0.8925346505685672,1.0571816534042358,0.7941,0.7918253912927417,0.7941,0.7950434668619203
20,0.725842684337071,0.9443526785714286,0.9378143802523422,0.9443526785714286,0.9443002563323887,0.8193309212985792,0.8950452302631579,0.886810152619445,0.8950452302631579,0.89484682100253,1.0527389995574952,0.7932,0.7909983459921512,0.7932,0.7941575869445312
21,0.6931726908683777,0.9472433035714286,0.9403606800719201,0.9472433035714286,0.9471853477066343,0.7873397500891435,0.901110197368421,0.8923956702584075,0.901110197368421,0.9007962999954039,1.0403635850906372,0.7941,0.7920685533763706,0.7941,0.795230825744724
22,0.6809428095817566,0.948203125,0.942305737223807,0.948203125,0.9481472958813353,0.7806138898196974,0.9019325657894737,0.8936408009530551,0.9019325657894737,0.9017179483158467,1.0243154953002929,0.7947,0.7926502153135511,0.7947,0.7956529349215336
23,0.6540947338512966,0.95125,0.9453967863466467,0.95125,0.9512374078485225,0.7542646025356493,0.9025493421052632,0.893979225898668,0.9025493421052632,0.9022970282701837,1.0044165996551513,0.7958,0.7935216721695381,0.7958,0.7966248093961669
24,0.638800482749939,0.953671875,0.9479493250782738,0.953671875,0.9536797348935846,0.7390358040207311,0.903577302631579,0.8959532990122817,0.903577302631579,0.9035106351869523,1.0003173065185547,0.7966,0.7945488238658752,0.7966,0.7975972616294584
25,0.6197783960614885,0.9554464285714286,0.9500202333218691,0.9554464285714286,0.9554198156991531,0.7226420640945435,0.9002878289473685,0.8903468543757921,0.9002878289473685,0.8999717548762328,0.9875377286911011,0.7999,0.7974401239468999,0.7999,0.8004756873382041
26,0.5996757715088981,0.9558258928571428,0.9504371604269751,0.9558258928571428,0.9558264078231767,0.705198702059294,0.903063322368421,0.8941774604354883,0.903063322368421,0.9028507797004033,0.9822264103889465,0.7946,0.7920806217296643,0.7946,0.7952602105352434
27,0.5762359186581203,0.9576227678571428,0.9519601612598574,0.9576227678571428,0.9575870650768158,0.682851819615615,0.9029605263157895,0.8938223063687387,0.9029605263157895,0.9025679418365382,0.9901228149414063,0.7935,0.79127644027307,0.7935,0.7944084927861146
28,0.558884141104562,0.9578683035714286,0.9518781696390214,0.9578683035714286,0.957899417910727,0.6670196652412415,0.9054276315789473,0.8966519758847674,0.9054276315789473,0.9053280707625762,0.9642017730712891,0.7953,0.7929478553665543,0.7953,0.795982468991325
29,0.539163521357945,0.9599553571428572,0.954215725514793,0.9599553571428572,0.9598287693208858,0.6504011373770865,0.9034745065789473,0.8929299066332576,0.9034745065789473,0.9029211417588252,0.9566807370185852,0.8006,0.7983108970801193,0.8006,0.8013294377913116
30,0.531178583077022,0.9590736607142857,0.9537867716379967,0.9590736607142857,0.95905250823976,0.6428344657546595,0.901110197368421,0.8923753474843572,0.901110197368421,0.9009313765080893,0.9639710940361023,0.7947,0.7924625737479636,0.7947,0.7955732044207575
