source,source_row,source_col,method,metric,train,dataset,value
April02.csv,6,9,compare_sdv_categorical,test_f1_macro_end,synthetic,Census,0.7170731252988158
April02.csv,6,10,compare_sdv_categorical,test_f1_macro_end,synthetic,Covertype,0.4798331316582189
April02.csv,6,11,compare_sdv_categorical,test_f1_macro_end,synthetic,MNIST12,0.7961158189656352
April02.csv,6,12,compare_sdv_categorical,test_f1_macro_end,synthetic,MNIST28,0.8069919844070228
April02.csv,6,19,compare_sdv_categorical,test_f1_macro_max,synthetic,Adult,0.7184464297183154
April02.csv,6,20,compare_sdv_categorical,test_f1_macro_max,synthetic,Census,0.718724086
April02.csv,6,21,compare_sdv_categorical,test_f1_macro_max,synthetic,Covertype,0.4805055294556291
April02.csv,6,22,compare_sdv_categorical,test_f1_macro_max,synthetic,MNIST12,0.7990654773892916
April02.csv,6,23,compare_sdv_categorical,test_f1_macro_max,synthetic,MNIST28,0.8168666543037244
April02.csv,6,30,compare_sdv_categorical,test_f1_micro_end,synthetic,Adult,0.7608650010497585
April02.csv,6,31,compare_sdv_categorical,test_f1_micro_end,synthetic,Census,0.7589754356498005
April02.csv,6,32,compare_sdv_categorical,test_f1_micro_end,synthetic,Covertype,0.6312229460513068
April02.csv,6,33,compare_sdv_categorical,test_f1_micro_end,synthetic,MNIST12,0.8007
April02.csv,6,34,compare_sdv_categorical,test_f1_micro_end,synthetic,MNIST28,0.8084
April02.csv,6,41,compare_sdv_categorical,test_f1_micro_max,synthetic,Adult,0.7624396388830569
April02.csv,6,42,compare_sdv_categorical,test_f1_micro_max,synthetic,Census,0.7606550493386521
April02.csv,6,43,compare_sdv_categorical,test_f1_micro_max,synthetic,Covertype,0.6316876500606697
April02.csv,6,44,compare_sdv_categorical,test_f1_micro_max,synthetic,MNIST12,0.8034
April02.csv,6,45,compare_sdv_categorical,test_f1_micro_max,synthetic,MNIST28,0.8183
April02.csv,7,8,compare_sdv_gaussian,test_f1_macro_end,synthetic,Adult,0.5979305848299343
April02.csv,7,9,compare_sdv_gaussian,test_f1_macro_end,synthetic,Census,0.599631069
April02.csv,7,10,compare_sdv_gaussian,test_f1_macro_end,synthetic,Covertype,0.3609857698298801
April02.csv,7,11,compare_sdv_gaussian,test_f1_macro_end,synthetic,MNIST12,0.3978987848435641
April02.csv,7,12,compare_sdv_gaussian,test_f1_macro_end,synthetic,MNIST28,0.3638834597293214
April02.csv,7,19,compare_sdv_gaussian,test_f1_macro_max,synthetic,Adult,0.6298398821077321
April02.csv,7,20,compare_sdv_gaussian,test_f1_macro_max,synthetic,Census,0.6410265615489957
April02.csv,7,21,compare_sdv_gaussian,test_f1_macro_max,synthetic,Covertype,0.3651602464704934
April02.csv,7,22,compare_sdv_gaussian,test_f1_macro_max,synthetic,MNIST12,0.4018261464037401
April02.csv,7,23,compare_sdv_gaussian,test_f1_macro_max,synthetic,MNIST28,0.4015969845857017
April02.csv,7,30,compare_sdv_gaussian,test_f1_micro_end,synthetic,Adult,0.7855343271047659
April02.csv,7,31,compare_sdv_gaussian,test_f1_micro_end,synthetic,Census,0.7862691580936385
April02.csv,7,32,compare_sdv_gaussian,test_f1_micro_end,synthetic,Covertype,0.4508231284906586
April02.csv,7,33,compare_sdv_gaussian,test_f1_micro_end,synthetic,MNIST12,0.4826
April02.csv,7,34,compare_sdv_gaussian,test_f1_micro_end,synthetic,MNIST28,0.3788
April02.csv,7,41,compare_sdv_gaussian,test_f1_micro_max,synthetic,Adult,0.7964518160823011
April02.csv,7,42,compare_sdv_gaussian,test_f1_micro_max,synthetic,Census,0.8003359227377703
April02.csv,7,43,compare_sdv_gaussian,test_f1_micro_max,synthetic,Covertype,0.4531380429076702
April02.csv,7,44,compare_sdv_gaussian,test_f1_micro_max,synthetic,MNIST12,0.4868
April02.csv,7,45,compare_sdv_gaussian,test_f1_micro_max,synthetic,MNIST28,0.4051
April02.csv,8,8,compare_sdv_pca_gmm,test_f1_macro_end,synthetic,Adult,0.7172054947855945
April02.csv,8,9,compare_sdv_pca_gmm,test_f1_macro_end,synthetic,Census,0.7279380377241917
April02.csv,8,10,compare_sdv_pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4855231191601863
April02.csv,8,11,compare_sdv_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.7946713220102058
April02.csv,8,12,compare_sdv_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.76696388
April02.csv,8,19,compare_sdv_pca_gmm,test_f1_macro_max,synthetic,Adult,0.7335438573780975
April02.csv,8,20,compare_sdv_pca_gmm,test_f1_macro_max,synthetic,Census,0.7385048971654855
April02.csv,8,21,compare_sdv_pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4977414989490513
April02.csv,8,22,compare_sdv_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.799049102
April02.csv,8,23,compare_sdv_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.7768115553102355
April02.csv,8,30,compare_sdv_pca_gmm,test_f1_micro_end,synthetic,Adult,0.746903212
April02.csv,8,31,compare_sdv_pca_gmm,test_f1_micro_end,synthetic,Census,0.7608650010497585
April02.csv,8,32,compare_sdv_pca_gmm,test_f1_micro_end,synthetic,Covertype,0.6879770746022048
April02.csv,8,33,compare_sdv_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.7994
April02.csv,8,34,compare_sdv_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.7685
April02.csv,8,41,compare_sdv_pca_gmm,test_f1_micro_max,synthetic,Adult,0.7672685282385051
April02.csv,8,42,compare_sdv_pca_gmm,test_f1_micro_max,synthetic,Census,0.774721814
April02.csv,8,43,compare_sdv_pca_gmm,test_f1_micro_max,synthetic,Covertype,0.6941042830219529
April02.csv,8,44,compare_sdv_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.8035
April02.csv,8,45,compare_sdv_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.7781
April02.csv,9,8,compare_sdv_rf,test_f1_macro_end,synthetic,Adult,0.7424405782154562
April02.csv,9,9,compare_sdv_rf,test_f1_macro_end,synthetic,Census,0.7482532033108433
April02.csv,9,10,compare_sdv_rf,test_f1_macro_end,synthetic,Covertype,0.6303536041873461
April02.csv,9,11,compare_sdv_rf,test_f1_macro_end,synthetic,MNIST12,0.873409404
April02.csv,9,12,compare_sdv_rf,test_f1_macro_end,synthetic,MNIST28,0.8711462608676582
April02.csv,9,19,compare_sdv_rf,test_f1_macro_max,synthetic,Adult,0.7687176324771305
April02.csv,9,20,compare_sdv_rf,test_f1_macro_max,synthetic,Census,0.7743844958620149
April02.csv,9,21,compare_sdv_rf,test_f1_macro_max,synthetic,Covertype,0.6304821161853542
April02.csv,9,22,compare_sdv_rf,test_f1_macro_max,synthetic,MNIST12,0.8750969956702879
April02.csv,9,23,compare_sdv_rf,test_f1_macro_max,synthetic,MNIST28,0.8749029796028042
April02.csv,9,30,compare_sdv_rf,test_f1_micro_end,synthetic,Adult,0.8359227377703128
April02.csv,9,31,compare_sdv_rf,test_f1_micro_end,synthetic,Census,0.834138148
April02.csv,9,32,compare_sdv_rf,test_f1_micro_end,synthetic,Covertype,0.7799196234176399
April02.csv,9,33,compare_sdv_rf,test_f1_micro_end,synthetic,MNIST12,0.8749
April02.csv,9,34,compare_sdv_rf,test_f1_micro_end,synthetic,MNIST28,0.8706
April02.csv,9,41,compare_sdv_rf,test_f1_micro_max,synthetic,Adult,0.8410665546924208
April02.csv,9,42,compare_sdv_rf,test_f1_micro_max,synthetic,Census,0.8422212891035062
April02.csv,9,43,compare_sdv_rf,test_f1_micro_max,synthetic,Covertype,0.7808920595853808
April02.csv,9,44,compare_sdv_rf,test_f1_micro_max,synthetic,MNIST12,0.8766
April02.csv,9,45,compare_sdv_rf,test_f1_micro_max,synthetic,MNIST28,0.8744
April02.csv,10,8,compare_sdv_tvae_categoricalNB,test_f1_macro_end,synthetic,Adult,0.7128734645945641
April02.csv,10,9,compare_sdv_tvae_categoricalNB,test_f1_macro_end,synthetic,Census,0.7121166376799553
April02.csv,10,10,compare_sdv_tvae_categoricalNB,test_f1_macro_end,synthetic,Covertype,0.490489877
April02.csv,10,11,compare_sdv_tvae_categoricalNB,test_f1_macro_end,synthetic,MNIST12,0.8093031026565743
April02.csv,10,12,compare_sdv_tvae_categoricalNB,test_f1_macro_end,synthetic,MNIST28,0.8285627200954797
April02.csv,10,19,compare_sdv_tvae_categoricalNB,test_f1_macro_max,synthetic,Adult,0.713755799
April02.csv,10,20,compare_sdv_tvae_categoricalNB,test_f1_macro_max,synthetic,Census,0.7139286074592206
April02.csv,10,21,compare_sdv_tvae_categoricalNB,test_f1_macro_max,synthetic,Covertype,0.4906651132544689
April02.csv,10,22,compare_sdv_tvae_categoricalNB,test_f1_macro_max,synthetic,MNIST12,0.8129681964715146
April02.csv,10,23,compare_sdv_tvae_categoricalNB,test_f1_macro_max,synthetic,MNIST28,0.8322378836697109
April02.csv,10,30,compare_sdv_tvae_categoricalNB,test_f1_micro_end,synthetic,Adult,0.7535166911610329
April02.csv,10,31,compare_sdv_tvae_categoricalNB,test_f1_micro_end,synthetic,Census,0.7525719084610539
April02.csv,10,32,compare_sdv_tvae_categoricalNB,test_f1_micro_end,synthetic,Covertype,0.6347
April02.csv,10,33,compare_sdv_tvae_categoricalNB,test_f1_micro_end,synthetic,MNIST12,0.812
April02.csv,10,34,compare_sdv_tvae_categoricalNB,test_f1_micro_end,synthetic,MNIST28,0.831
April02.csv,10,41,compare_sdv_tvae_categoricalNB,test_f1_micro_max,synthetic,Adult,0.7543564980054588
April02.csv,10,42,compare_sdv_tvae_categoricalNB,test_f1_micro_max,synthetic,Census,0.7546714255721184
April02.csv,10,43,compare_sdv_tvae_categoricalNB,test_f1_micro_max,synthetic,Covertype,0.635
April02.csv,10,44,compare_sdv_tvae_categoricalNB,test_f1_micro_max,synthetic,MNIST12,0.8154
April02.csv,10,45,compare_sdv_tvae_categoricalNB,test_f1_micro_max,synthetic,MNIST28,0.8347
April02.csv,11,8,compare_sdv_tvae_gaussianNB,test_f1_macro_end,synthetic,Adult,0.6002747859716371
April02.csv,11,9,compare_sdv_tvae_gaussianNB,test_f1_macro_end,synthetic,Census,0.6003994756881593
April02.csv,11,10,compare_sdv_tvae_gaussianNB,test_f1_macro_end,synthetic,Covertype,0.3733258450846893
April02.csv,11,11,compare_sdv_tvae_gaussianNB,test_f1_macro_end,synthetic,MNIST12,0.3980041428599746
April02.csv,11,12,compare_sdv_tvae_gaussianNB,test_f1_macro_end,synthetic,MNIST28,0.4371185760014226
April02.csv,11,19,compare_sdv_tvae_gaussianNB,test_f1_macro_max,synthetic,Adult,0.6342046824960796
April02.csv,11,20,compare_sdv_tvae_gaussianNB,test_f1_macro_max,synthetic,Census,0.6395166837847434
April02.csv,11,21,compare_sdv_tvae_gaussianNB,test_f1_macro_max,synthetic,Covertype,0.379948622
April02.csv,11,22,compare_sdv_tvae_gaussianNB,test_f1_macro_max,synthetic,MNIST12,0.4038516591998338
April02.csv,11,23,compare_sdv_tvae_gaussianNB,test_f1_macro_max,synthetic,MNIST28,0.4407853126919483
April02.csv,11,30,compare_sdv_tvae_gaussianNB,test_f1_micro_end,synthetic,Adult,0.7862691580936385
April02.csv,11,31,compare_sdv_tvae_gaussianNB,test_f1_micro_end,synthetic,Census,0.7861641822380853
April02.csv,11,32,compare_sdv_tvae_gaussianNB,test_f1_micro_end,synthetic,Covertype,0.4586
April02.csv,11,33,compare_sdv_tvae_gaussianNB,test_f1_micro_end,synthetic,MNIST12,0.4731
April02.csv,11,34,compare_sdv_tvae_gaussianNB,test_f1_micro_end,synthetic,MNIST28,0.5138
April02.csv,11,41,compare_sdv_tvae_gaussianNB,test_f1_micro_max,synthetic,Adult,0.7981314297711526
April02.csv,11,42,compare_sdv_tvae_gaussianNB,test_f1_micro_max,synthetic,Census,0.7994961158933446
April02.csv,11,43,compare_sdv_tvae_gaussianNB,test_f1_micro_max,synthetic,Covertype,0.4608
April02.csv,11,44,compare_sdv_tvae_gaussianNB,test_f1_micro_max,synthetic,MNIST12,0.4778
April02.csv,11,45,compare_sdv_tvae_gaussianNB,test_f1_micro_max,synthetic,MNIST28,0.5165
April02.csv,12,8,compare_sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Adult,0.7052208652116598
April02.csv,12,9,compare_sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census,0.7004852002408257
April02.csv,12,10,compare_sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Covertype,0.3975439148479092
April02.csv,12,11,compare_sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.8104642601352893
April02.csv,12,12,compare_sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.8304517528435943
April02.csv,12,19,compare_sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Adult,0.7291849478767339
April02.csv,12,20,compare_sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census,0.726899842
April02.csv,12,21,compare_sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4345079476952128
April02.csv,12,22,compare_sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.8134890539953397
April02.csv,12,23,compare_sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.831846886
April02.csv,12,30,compare_sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Adult,0.7300021
April02.csv,12,31,compare_sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census,0.7243334033172371
April02.csv,12,32,compare_sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Covertype,0.6692
April02.csv,12,33,compare_sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.813
April02.csv,12,34,compare_sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.833
April02.csv,12,41,compare_sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Adult,0.7613898803275246
April02.csv,12,42,compare_sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census,0.756875919
April02.csv,12,43,compare_sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Covertype,0.6802
April02.csv,12,44,compare_sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.816
April02.csv,12,45,compare_sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.8343
April02.csv,13,8,compare_sdv_tvae_rf,test_f1_macro_end,synthetic,Adult,0.745627614
April02.csv,13,9,compare_sdv_tvae_rf,test_f1_macro_end,synthetic,Census,0.7520767058893754
April02.csv,13,10,compare_sdv_tvae_rf,test_f1_macro_end,synthetic,Covertype,0.5493244915691269
April02.csv,13,11,compare_sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST12,0.9323312900535364
April02.csv,13,12,compare_sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST28,0.9460543310484828
April02.csv,13,19,compare_sdv_tvae_rf,test_f1_macro_max,synthetic,Adult,0.7711347277895999
April02.csv,13,20,compare_sdv_tvae_rf,test_f1_macro_max,synthetic,Census,0.776525897
April02.csv,13,21,compare_sdv_tvae_rf,test_f1_macro_max,synthetic,Covertype,0.5519491857160768
April02.csv,13,22,compare_sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST12,0.9330500265880256
April02.csv,13,23,compare_sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST28,0.9481754792743964
April02.csv,13,30,compare_sdv_tvae_rf,test_f1_micro_end,synthetic,Adult,0.8371824480369515
April02.csv,13,31,compare_sdv_tvae_rf,test_f1_micro_end,synthetic,Census,0.8376023514591644
April02.csv,13,32,compare_sdv_tvae_rf,test_f1_micro_end,synthetic,Covertype,0.7813
April02.csv,13,33,compare_sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST12,0.9327
April02.csv,13,34,compare_sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST28,0.9465
April02.csv,13,41,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Adult,0.8425362166701659
April02.csv,13,42,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Census,0.8405416754146546
April02.csv,13,43,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,Covertype,0.7813
April02.csv,13,44,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9334
April02.csv,13,45,compare_sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9486
April02.csv,14,8,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Adult,0.7310692897125062
April02.csv,14,9,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Census,0.7298005193162309
April02.csv,14,10,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,Covertype,0.6239965758382997
April02.csv,14,11,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9429362235836736
April02.csv,14,12,compare_sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9598570628761118
April02.csv,14,19,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Adult,0.7737227777157561
April02.csv,14,20,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Census,0.7730231223616542
April02.csv,14,21,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,Covertype,0.6331176053371088
April02.csv,14,22,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9449140713758448
April02.csv,14,23,compare_sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9610001411003516
April02.csv,14,30,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Adult,0.8300440898593323
April02.csv,14,31,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Census,0.8254251522149906
April02.csv,14,32,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,Covertype,0.782
April02.csv,14,33,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9432
April02.csv,14,34,compare_sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9601
April02.csv,14,41,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Adult,0.8409615788368675
April02.csv,14,42,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Census,0.8394919168591224
April02.csv,14,43,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,Covertype,0.7841
April02.csv,14,44,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9452
April02.csv,14,45,compare_sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9612
April02.csv,15,8,compare_sdv_xgb,test_f1_macro_end,synthetic,Adult,0.6884643658748745
April02.csv,15,9,compare_sdv_xgb,test_f1_macro_end,synthetic,Census,0.728075274
April02.csv,15,10,compare_sdv_xgb,test_f1_macro_end,synthetic,Covertype,0.5925999127376259
April02.csv,15,11,compare_sdv_xgb,test_f1_macro_end,synthetic,MNIST12,0.8754956119144719
April02.csv,15,12,compare_sdv_xgb,test_f1_macro_end,synthetic,MNIST28,0.8608293168606955
April02.csv,15,19,compare_sdv_xgb,test_f1_macro_max,synthetic,Adult,0.7692390179912588
April02.csv,15,20,compare_sdv_xgb,test_f1_macro_max,synthetic,Census,0.7734106448478515
April02.csv,15,21,compare_sdv_xgb,test_f1_macro_max,synthetic,Covertype,0.6037591743818826
April02.csv,15,22,compare_sdv_xgb,test_f1_macro_max,synthetic,MNIST12,0.8770008373139151
April02.csv,15,23,compare_sdv_xgb,test_f1_macro_max,synthetic,MNIST28,0.8707822087272559
April02.csv,15,30,compare_sdv_xgb,test_f1_micro_end,synthetic,Adult,0.8104136048708797
April02.csv,15,31,compare_sdv_xgb,test_f1_micro_end,synthetic,Census,0.8244803695150116
April02.csv,15,32,compare_sdv_xgb,test_f1_micro_end,synthetic,Covertype,0.7671574744197655
April02.csv,15,33,compare_sdv_xgb,test_f1_micro_end,synthetic,MNIST12,0.8766
April02.csv,15,34,compare_sdv_xgb,test_f1_micro_end,synthetic,MNIST28,0.855
April02.csv,15,41,compare_sdv_xgb,test_f1_micro_max,synthetic,Adult,0.839806844
April02.csv,15,42,compare_sdv_xgb,test_f1_micro_max,synthetic,Census,0.8418013856812933
April02.csv,15,43,compare_sdv_xgb,test_f1_micro_max,synthetic,Covertype,0.7678459248040068
April02.csv,15,44,compare_sdv_xgb,test_f1_micro_max,synthetic,MNIST12,0.8779
April02.csv,15,45,compare_sdv_xgb,test_f1_micro_max,synthetic,MNIST28,0.867
April02.csv,16,2,ctgan,test_f1_macro_end,mix,Adult_mix,0.7798523671447183
April02.csv,16,8,ctgan,test_f1_macro_end,synthetic,Adult,0.7690919815680533
April02.csv,16,9,ctgan,test_f1_macro_end,synthetic,Census,0.7598101739997537
April02.csv,16,10,ctgan,test_f1_macro_end,synthetic,Covertype,0.4748430987470255
April02.csv,16,11,ctgan,test_f1_macro_end,synthetic,MNIST12,0.4703916885190288
April02.csv,16,12,ctgan,test_f1_macro_end,synthetic,MNIST28,0.3916204066192958
April02.csv,16,13,ctgan,test_f1_macro_max,mix,Adult_mix,0.7869957962018506
April02.csv,16,19,ctgan,test_f1_macro_max,synthetic,Adult,0.7761298938352998
April02.csv,16,20,ctgan,test_f1_macro_max,synthetic,Census,0.7733715607676727
April02.csv,16,21,ctgan,test_f1_macro_max,synthetic,Covertype,0.4835195285184258
April02.csv,16,22,ctgan,test_f1_macro_max,synthetic,MNIST12,0.4815952377192015
April02.csv,16,23,ctgan,test_f1_macro_max,synthetic,MNIST28,0.4453581081026362
April02.csv,16,24,ctgan,test_f1_micro_end,mix,Adult_mix,0.8482049128700399
April02.csv,16,30,ctgan,test_f1_micro_end,synthetic,Adult,0.8189166491706907
April02.csv,16,31,ctgan,test_f1_micro_end,synthetic,Census,0.8095737980264539
April02.csv,16,32,ctgan,test_f1_micro_end,synthetic,Covertype,0.6764025025171467
April02.csv,16,33,ctgan,test_f1_micro_end,synthetic,MNIST12,0.5326
April02.csv,16,34,ctgan,test_f1_micro_end,synthetic,MNIST28,0.4077
April02.csv,16,35,ctgan,test_f1_micro_max,mix,Adult_mix,0.8498845265588915
April02.csv,16,41,ctgan,test_f1_micro_max,synthetic,Adult,0.8328784379592694
April02.csv,16,42,ctgan,test_f1_micro_max,synthetic,Census,0.8260550073483098
April02.csv,16,43,ctgan,test_f1_micro_max,synthetic,Covertype,0.6803783034861406
April02.csv,16,44,ctgan,test_f1_micro_max,synthetic,MNIST12,0.5544
April02.csv,16,45,ctgan,test_f1_micro_max,synthetic,MNIST28,0.5341
April02.csv,17,2,gaussian,test_f1_macro_end,mix,Adult_mix,0.6655876388468094
April02.csv,17,8,gaussian,test_f1_macro_end,synthetic,Adult,0.5681211657622532
April02.csv,17,9,gaussian,test_f1_macro_end,synthetic,Census,0.6345683180015191
April02.csv,17,10,gaussian,test_f1_macro_end,synthetic,Covertype,0.3573125747419766
April02.csv,17,11,gaussian,test_f1_macro_end,synthetic,MNIST12,0.3054183029267149
April02.csv,17,12,gaussian,test_f1_macro_end,synthetic,MNIST28,0.4723245548384792
April02.csv,17,13,gaussian,test_f1_macro_max,mix,Adult_mix,0.6655876388468094
April02.csv,17,19,gaussian,test_f1_macro_max,synthetic,Adult,0.5886325070164034
April02.csv,17,20,gaussian,test_f1_macro_max,synthetic,Census,0.6541053797622616
April02.csv,17,21,gaussian,test_f1_macro_max,synthetic,Covertype,0.3601275943805416
April02.csv,17,22,gaussian,test_f1_macro_max,synthetic,MNIST12,0.3236030574819976
April02.csv,17,23,gaussian,test_f1_macro_max,synthetic,MNIST28,0.4865010567349731
April02.csv,17,24,gaussian,test_f1_micro_end,mix,Adult_mix,0.8108335082930926
April02.csv,17,30,gaussian,test_f1_micro_end,synthetic,Adult,0.7777661137938274
April02.csv,17,31,gaussian,test_f1_micro_end,synthetic,Census,0.7979214780600462
April02.csv,17,32,gaussian,test_f1_micro_end,synthetic,Covertype,0.4427596533652315
April02.csv,17,33,gaussian,test_f1_micro_end,synthetic,MNIST12,0.3752
April02.csv,17,34,gaussian,test_f1_micro_end,synthetic,MNIST28,0.4939
April02.csv,17,35,gaussian,test_f1_micro_max,mix,Adult_mix,0.8112534117153055
April02.csv,17,41,gaussian,test_f1_micro_max,synthetic,Adult,0.7831198824270418
April02.csv,17,42,gaussian,test_f1_micro_max,synthetic,Census,0.801595633
April02.csv,17,43,gaussian,test_f1_micro_max,synthetic,Covertype,0.4441795822827293
April02.csv,17,44,gaussian,test_f1_micro_max,synthetic,MNIST12,0.3885
April02.csv,17,45,gaussian,test_f1_micro_max,synthetic,MNIST28,0.5075
April02.csv,18,3,none,test_f1_macro_end,original,Adult,0.7912847585843994
April02.csv,18,4,none,test_f1_macro_end,original,Census,0.7953328387727556
April02.csv,18,5,none,test_f1_macro_end,original,Covertype,0.9067320812111248
April02.csv,18,6,none,test_f1_macro_end,original,MNIST12,0.9589100035025108
April02.csv,18,7,none,test_f1_macro_end,original,MNIST28,0.977846374
April02.csv,18,14,none,test_f1_macro_max,original,Adult,0.7968830642878052
April02.csv,18,15,none,test_f1_macro_max,original,Census,0.7978481474767674
April02.csv,18,16,none,test_f1_macro_max,original,Covertype,0.9087902643511816
April02.csv,18,17,none,test_f1_macro_max,original,MNIST12,0.9598955126444318
April02.csv,18,18,none,test_f1_macro_max,original,MNIST28,0.9791516826589722
April02.csv,18,25,none,test_f1_micro_end,original,Adult,0.8558681503254252
April02.csv,18,26,none,test_f1_micro_end,original,Census,0.8545034642032333
April02.csv,18,27,none,test_f1_micro_end,original,Covertype,0.9400445771623795
April02.csv,18,28,none,test_f1_micro_end,original,MNIST12,0.9591
April02.csv,18,29,none,test_f1_micro_end,original,MNIST28,0.9779
