source,source_row,source_col,method,metric,train,dataset,value
April29.csv,21,37,sdv_tvae_categorical,test_f1_macro_max,synthetic,MNIST28,0.8309354815861824
April29.csv,21,45,sdv_tvae_categorical,test_f1_micro_end,synthetic,Adult,0.7529918118832668
April29.csv,21,46,sdv_tvae_categorical,test_f1_micro_end,synthetic,Census,0.7496325845055637
April29.csv,21,47,sdv_tvae_categorical,test_f1_micro_end,synthetic,Census_Kdd,0.7507873189166492
April29.csv,21,48,sdv_tvae_categorical,test_f1_micro_end,synthetic,Covertype,0.6351
April29.csv,21,49,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST12,0.8166
April29.csv,21,50,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST28,0.8309
April29.csv,21,58,sdv_tvae_categorical,test_f1_micro_max,synthetic,Adult,0.7536216670165862
April29.csv,21,59,sdv_tvae_categorical,test_f1_micro_max,synthetic,Census,0.7519420533277347
April29.csv,21,60,sdv_tvae_categorical,test_f1_micro_max,synthetic,Census_Kdd,0.7523619567499475
April29.csv,21,61,sdv_tvae_categorical,test_f1_micro_max,synthetic,Covertype,0.6358
April29.csv,21,62,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST12,0.8193
April29.csv,21,63,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST28,0.8333
April29.csv,22,6,sdv_tvae_gaussian,test_f1_binary_end,synthetic,Census_Kdd,0.3476842791911285
April29.csv,22,11,sdv_tvae_gaussian,test_f1_binary_max,synthetic,Census_Kdd,0.4052369077306733
April29.csv,22,19,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Adult,0.5927665214670166
April29.csv,22,20,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Census,0.6198234694351733
April29.csv,22,21,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Census_Kdd,0.6112874042020949
April29.csv,22,22,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Covertype,0.3759357247832753
April29.csv,22,23,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST12,0.4021400270662401
April29.csv,22,24,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST28,0.4465836996680165
April29.csv,22,32,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Adult,0.6277281804323811
April29.csv,22,33,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Census,0.6463865557353358
April29.csv,22,34,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Census_Kdd,0.6424063862056548
April29.csv,22,35,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Covertype,0.3856187786438099
April29.csv,22,36,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST12,0.4049447098298322
April29.csv,22,37,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST28,0.4492458899687309
April29.csv,22,45,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Adult,0.7835397858492547
April29.csv,22,46,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Census,0.793092589
April29.csv,22,47,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Census_Kdd,0.7900482888935545
April29.csv,22,48,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Covertype,0.4591
April29.csv,22,49,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST12,0.4757
April29.csv,22,50,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST28,0.5223
April29.csv,22,58,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Adult,0.7935124921268109
April29.csv,22,59,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Census,0.8009657778710897
April29.csv,22,60,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Census_Kdd,0.799706068
April29.csv,22,61,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Covertype,0.4613
April29.csv,22,62,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST12,0.4785
April29.csv,22,63,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST28,0.5236
April29.csv,23,6,sdv_tvae_pca_gmm,test_f1_binary_end,synthetic,Census_Kdd,0.617262167
April29.csv,23,11,sdv_tvae_pca_gmm,test_f1_binary_max,synthetic,Census_Kdd,0.6354462314727215
April29.csv,23,19,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Adult,0.7167552354977896
April29.csv,23,20,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census,0.7055690671344098
April29.csv,23,21,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census_Kdd,0.7023948580499315
April29.csv,23,22,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4203120485121766
April29.csv,23,23,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.813437075
April29.csv,23,24,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.8301156173304616
April29.csv,23,32,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Adult,0.7292292660974358
April29.csv,23,33,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census,0.7283813892193907
April29.csv,23,34,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census_Kdd,0.7267711094421043
April29.csv,23,35,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4589683885829355
April29.csv,23,36,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.8157239140622128
April29.csv,23,37,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.8326137357706891
April29.csv,23,45,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Adult,0.7466932605500735
April29.csv,23,46,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census,0.7312618097837498
April29.csv,23,47,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census_Kdd,0.7267478479949612
April29.csv,23,48,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Covertype,0.6686
April29.csv,23,49,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.816
April29.csv,23,50,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.8324
April29.csv,23,58,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Adult,0.762019735
April29.csv,23,59,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census,0.7592903632164603
April29.csv,23,60,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census_Kdd,0.757295822
April29.csv,23,61,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Covertype,0.6856
April29.csv,23,62,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.8183
April29.csv,23,63,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.8349
April29.csv,24,6,sdv_tvae_rf,test_f1_binary_end,synthetic,Census_Kdd,0.5812148782445812
April29.csv,24,11,sdv_tvae_rf,test_f1_binary_max,synthetic,Census_Kdd,0.6542649727767695
April29.csv,24,19,sdv_tvae_rf,test_f1_macro_end,synthetic,Adult,0.7382145513145162
April29.csv,24,20,sdv_tvae_rf,test_f1_macro_end,synthetic,Census,0.7450013875541358
April29.csv,24,21,sdv_tvae_rf,test_f1_macro_end,synthetic,Census_Kdd,0.7395137401343703
April29.csv,24,22,sdv_tvae_rf,test_f1_macro_end,synthetic,Covertype,0.5522071596652971
April29.csv,24,23,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST12,0.9302460860266192
April29.csv,24,24,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST28,0.9469810668217504
April29.csv,24,32,sdv_tvae_rf,test_f1_macro_max,synthetic,Adult,0.7719946249589884
April29.csv,24,33,sdv_tvae_rf,test_f1_macro_max,synthetic,Census,0.7839526068765121
April29.csv,24,34,sdv_tvae_rf,test_f1_macro_max,synthetic,Census_Kdd,0.7750975232635555
April29.csv,24,35,sdv_tvae_rf,test_f1_macro_max,synthetic,Covertype,0.5633304213580282
April29.csv,24,36,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST12,0.9314213700128904
April29.csv,24,37,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST28,0.9477908484801294
April29.csv,24,45,sdv_tvae_rf,test_f1_micro_end,synthetic,Adult,0.8326684862481629
April29.csv,24,46,sdv_tvae_rf,test_f1_micro_end,synthetic,Census,0.8378123031702709
April29.csv,24,47,sdv_tvae_rf,test_f1_micro_end,synthetic,Census_Kdd,0.8357127860592064
April29.csv,24,48,sdv_tvae_rf,test_f1_micro_end,synthetic,Covertype,0.7742
April29.csv,24,49,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST12,0.9306
April29.csv,24,50,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST28,0.9474
April29.csv,24,58,sdv_tvae_rf,test_f1_micro_max,synthetic,Adult,0.8414864581146336
April29.csv,24,59,sdv_tvae_rf,test_f1_micro_max,synthetic,Census,0.8455805164812094
April29.csv,24,60,sdv_tvae_rf,test_f1_micro_max,synthetic,Census_Kdd,0.8441108545034642
April29.csv,24,61,sdv_tvae_rf,test_f1_micro_max,synthetic,Covertype,0.7806
April29.csv,24,62,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9318
April29.csv,24,63,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9482
April29.csv,25,6,sdv_tvae_xgb,test_f1_binary_end,synthetic,Census_Kdd,0.5669630827270278
April29.csv,25,11,sdv_tvae_xgb,test_f1_binary_max,synthetic,Census_Kdd,0.6571687019448214
April29.csv,25,19,sdv_tvae_xgb,test_f1_macro_end,synthetic,Adult,0.7303360029130026
April29.csv,25,20,sdv_tvae_xgb,test_f1_macro_end,synthetic,Census,0.7282080396366846
April29.csv,25,21,sdv_tvae_xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7311055554434305
April29.csv,25,22,sdv_tvae_xgb,test_f1_macro_end,synthetic,Covertype,0.5733181056124511
April29.csv,25,23,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9396494007184604
April29.csv,25,24,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9609658054022924
April29.csv,25,32,sdv_tvae_xgb,test_f1_macro_max,synthetic,Adult,0.7675032857546704
April29.csv,25,33,sdv_tvae_xgb,test_f1_macro_max,synthetic,Census,0.7767275563103134
April29.csv,25,34,sdv_tvae_xgb,test_f1_macro_max,synthetic,Census_Kdd,0.776773004
April29.csv,25,35,sdv_tvae_xgb,test_f1_macro_max,synthetic,Covertype,0.5855505973885963
April29.csv,25,36,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9403850928842428
April29.csv,25,37,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9616767058547572
April29.csv,25,45,sdv_tvae_xgb,test_f1_micro_end,synthetic,Adult,0.8277346210371614
April29.csv,25,46,sdv_tvae_xgb,test_f1_micro_end,synthetic,Census,0.8307789208482049
April29.csv,25,47,sdv_tvae_xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8313038
April29.csv,25,48,sdv_tvae_xgb,test_f1_micro_end,synthetic,Covertype,0.7731
April29.csv,25,49,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9398
April29.csv,25,50,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9612
April29.csv,25,58,sdv_tvae_xgb,test_f1_micro_max,synthetic,Adult,0.8410665546924208
April29.csv,25,59,sdv_tvae_xgb,test_f1_micro_max,synthetic,Census,0.8446357337812304
April29.csv,25,60,sdv_tvae_xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8441108545034642
April29.csv,25,61,sdv_tvae_xgb,test_f1_micro_max,synthetic,Covertype,0.7753
April29.csv,25,62,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9407
April29.csv,25,63,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9619
April29.csv,26,4,tvae,test_f1_binary_end,synthetic,Adult,0.5588659298414224
April29.csv,26,5,tvae,test_f1_binary_end,synthetic,Census,0.5711653615845232
April29.csv,26,6,tvae,test_f1_binary_end,synthetic,Census_Kdd,0.5699745547073791
April29.csv,26,9,tvae,test_f1_binary_max,synthetic,Adult,0.6350507416081187
April29.csv,26,10,tvae,test_f1_binary_max,synthetic,Census,0.597544338
April29.csv,26,11,tvae,test_f1_binary_max,synthetic,Census_Kdd,0.6375047546595664
April29.csv,26,19,tvae,test_f1_macro_end,synthetic,Adult,0.7177808494069435
April29.csv,26,20,tvae,test_f1_macro_end,synthetic,Census,0.7222924020703038
April29.csv,26,21,tvae,test_f1_macro_end,synthetic,Census_Kdd,0.7218804812371846
April29.csv,26,22,tvae,test_f1_macro_end,synthetic,Covertype,0.2672459195051856
April29.csv,26,23,tvae,test_f1_macro_end,synthetic,MNIST12,0.9216899968362328
April29.csv,26,24,tvae,test_f1_macro_end,synthetic,MNIST28,0.9289449422883832
April29.csv,26,32,tvae,test_f1_macro_max,synthetic,Adult,0.7503944115852196
April29.csv,26,33,tvae,test_f1_macro_max,synthetic,Census,0.7383791024283467
April29.csv,26,34,tvae,test_f1_macro_max,synthetic,Census_Kdd,0.7496643680503863
April29.csv,26,35,tvae,test_f1_macro_max,synthetic,Covertype,0.2972320714416863
April29.csv,26,36,tvae,test_f1_macro_max,synthetic,MNIST12,0.9248462943223508
April29.csv,26,37,tvae,test_f1_macro_max,synthetic,MNIST28,0.935625921
April29.csv,26,45,tvae,test_f1_micro_end,synthetic,Adult,0.807264329
April29.csv,26,46,tvae,test_f1_micro_end,synthetic,Census,0.8045349569598992
April29.csv,26,47,tvae,test_f1_micro_end,synthetic,Census_Kdd,0.8048498845265589
April29.csv,26,48,tvae,test_f1_micro_end,synthetic,Covertype,0.6439420669001661
April29.csv,26,49,tvae,test_f1_micro_end,synthetic,MNIST12,0.9219
April29.csv,26,50,tvae,test_f1_micro_end,synthetic,MNIST28,0.9291
April29.csv,26,58,tvae,test_f1_micro_max,synthetic,Adult,0.8167121562040731
April29.csv,26,59,tvae,test_f1_micro_max,synthetic,Census,0.8144026873819021
April29.csv,26,60,tvae,test_f1_micro_max,synthetic,Census_Kdd,0.8096787738820072
April29.csv,26,61,tvae,test_f1_micro_max,synthetic,Covertype,0.6526423586310164
April29.csv,26,62,tvae,test_f1_micro_max,synthetic,MNIST12,0.9252
April29.csv,26,63,tvae,test_f1_micro_max,synthetic,MNIST28,0.9361
April29.csv,27,2,xgb,test_f1_binary_end,mix,Adult_mix,0.6461170848267622
April29.csv,27,4,xgb,test_f1_binary_end,synthetic,Adult,0.5821547955772692
April29.csv,27,5,xgb,test_f1_binary_end,synthetic,Census,0.5697791164658634
April29.csv,27,6,xgb,test_f1_binary_end,synthetic,Census_Kdd,0.5395373856912319
April29.csv,27,7,xgb,test_f1_binary_max,mix,Adult_mix,0.6590409150901891
April29.csv,27,9,xgb,test_f1_binary_max,synthetic,Adult,0.6557518311072813
April29.csv,27,10,xgb,test_f1_binary_max,synthetic,Census,0.65010352
April29.csv,27,11,xgb,test_f1_binary_max,synthetic,Census_Kdd,0.6647677475898335
April29.csv,27,12,xgb,test_f1_macro_end,mix,Adult_mix,0.7732502421510552
April29.csv,27,19,xgb,test_f1_macro_end,synthetic,Adult,0.7374930147509772
April29.csv,27,20,xgb,test_f1_macro_end,synthetic,Census,0.7280140604893692
April29.csv,27,21,xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7139450330047394
April29.csv,27,22,xgb,test_f1_macro_end,synthetic,Covertype,0.6346473583140428
April29.csv,27,23,xgb,test_f1_macro_end,synthetic,MNIST12,0.8787915436373581
April29.csv,27,24,xgb,test_f1_macro_end,synthetic,MNIST28,0.8727587442749101
April29.csv,27,25,xgb,test_f1_macro_max,mix,Adult_mix,0.7771508611456992
April29.csv,27,32,xgb,test_f1_macro_max,synthetic,Adult,0.7724283097243554
April29.csv,27,33,xgb,test_f1_macro_max,synthetic,Census,0.7739578363107567
April29.csv,27,34,xgb,test_f1_macro_max,synthetic,Census_Kdd,0.779581555
April29.csv,27,35,xgb,test_f1_macro_max,synthetic,Covertype,0.646754193
April29.csv,27,36,xgb,test_f1_macro_max,synthetic,MNIST12,0.8807323097061156
April29.csv,27,37,xgb,test_f1_macro_max,synthetic,MNIST28,0.8801609984967349
April29.csv,27,38,xgb,test_f1_micro_end,mix,Adult_mix,0.8445307579256771
April29.csv,27,45,xgb,test_f1_micro_end,synthetic,Adult,0.829414235
April29.csv,27,46,xgb,test_f1_micro_end,synthetic,Census,0.8200713835817762
April29.csv,27,47,xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8202813352928826
April29.csv,27,48,xgb,test_f1_micro_end,synthetic,Covertype,0.7787
April29.csv,27,49,xgb,test_f1_micro_end,synthetic,MNIST12,0.8783
April29.csv,27,50,xgb,test_f1_micro_end,synthetic,MNIST28,0.8712
April29.csv,27,51,xgb,test_f1_micro_max,mix,Adult_mix,0.8480999370144867
April29.csv,27,58,xgb,test_f1_micro_max,synthetic,Adult,0.8406466512702079
April29.csv,27,59,xgb,test_f1_micro_max,synthetic,Census,0.8434809993701449
April29.csv,27,60,xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8439009027923577
April29.csv,27,61,xgb,test_f1_micro_max,synthetic,Covertype,0.7808
April29.csv,27,62,xgb,test_f1_micro_max,synthetic,MNIST12,0.8803
April29.csv,27,63,xgb,test_f1_micro_max,synthetic,MNIST28,0.8793
