global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
1,0.0962382609290736,0.9667857142857142,0.9619976758464822,0.9667857142857142,0.9665836784542008,0.9485085473043117,0.10362288747963153,0.9634046052631579,0.9580695158446924,0.9634046052631579,0.9631432320063456,0.9431128155960371,0.8215503083229065,0.6089,0.3825091899321052,0.6089,0.7551286470975288,0.00861850443599493
2,0.0886333875145231,0.9684263392857143,0.9639584362668044,0.9684263392857143,0.9682726741265703,0.9512686682858768,0.09675827465559307,0.9664884868421053,0.9617118330966015,0.9664884868421053,0.9662994225495009,0.9481881754609027,0.9579375086784363,0.5516,0.3589493952593936,0.5516,0.70917849537703,0.007525453740593183
3,0.08591097046222006,0.9696986607142857,0.9654460754902761,0.9696986607142857,0.9695672936716073,0.9533240497189128,0.09450370387027138,0.9664884868421053,0.9617624742963335,0.9664884868421053,0.9663226618404992,0.9483195941661382,0.9239009998321533,0.5374,0.3528658000906491,0.5374,0.697260525988887,0.007296137339055794
4,0.08349105760455132,0.9703125,0.9661421316842407,0.9703125,0.9701820019263911,0.9542593802661897,0.09233135612387407,0.9676192434210527,0.9630800651327835,0.9676192434210527,0.9674715304952252,0.9501345575431376,0.956324878692627,0.5481,0.35745944440844757,0.5481,0.7062613127810218,0.0074676037777289695
5,0.08207274560417448,0.9709821428571429,0.9669494426162816,0.9709821428571429,0.9708744255141382,0.9554046173373126,0.09101784739055131,0.9674136513157895,0.9628761216086983,0.9674136513157895,0.9672788996249878,0.9498972656867394,1.0049648200035095,0.5178,0.3442958580602602,0.5178,0.6804432683579754,0.00700164744645799
6,0.08054574802517891,0.9714955357142857,0.9675301454031254,0.9714955357142857,0.9713878906655986,0.956183090859182,0.08975841889255926,0.9679276315789473,0.9634526896940769,0.9679276315789473,0.9677909118503849,0.9506641366223909,0.9959664604187012,0.519,0.34482646646089044,0.519,0.68148539494242,0.007018992568125516
7,0.08000350537044662,0.9717633928571429,0.9678335503197957,0.9717633928571429,0.9716559803399972,0.9565903709550119,0.08971309818719563,0.9682360197368421,0.9638011381966121,0.9682360197368421,0.968099261275249,0.9511307923454057,1.0073217857360839,0.5188,0.3447380861482588,0.5188,0.681311821780089,0.0070160957490713995
8,0.07856904031974929,0.9721205357142857,0.9682764152715504,0.9721205357142857,0.9720308108126406,0.9572333504536894,0.08855816761129781,0.9689555921052632,0.9646760641117816,0.9689555921052632,0.9688468976553403,0.9523809523809523,1.0213447553634643,0.5072,0.3395744618805006,0.5072,0.6711655918723487,0.0068520757758968156
9,0.07753842272928783,0.9725223214285714,0.968718098271338,0.9725223214285714,0.9724268688600739,0.9578092333002022,0.08793527848626438,0.9696751644736842,0.9654751322867172,0.9696751644736842,0.9695600442280645,0.9534333070244673,1.0812252117156982,0.4881,0.33090732012879776,0.4881,0.6541138907077954,0.006598098195226082
10,0.07686109613095012,0.9725558035714286,0.9687276245810319,0.9725558035714286,0.9724474876836975,0.9577861324269111,0.0879364445021278,0.9691611842105263,0.9648641145152479,0.9691611842105263,0.9690323479057298,0.9525766677205185,1.0559746202468872,0.5123,0.3418538230216186,0.5123,0.6756456484817382,0.006923233557320301
11,0.07668751823050635,0.9726785714285714,0.9688567017558323,0.9726785714285714,0.9725658196980707,0.9579468150896723,0.08756291042817266,0.9704975328947368,0.9663894224028278,0.9704975328947368,0.9703755337298787,0.9546388493756914,0.9976186492919922,0.5432,0.3553630939952298,0.5432,0.7021549808502762,0.007388092133854845
12,0.07550411792738097,0.9730245535714286,0.9692759662305472,0.9730245535714286,0.9729245417354815,0.958544157247483,0.08692125211420812,0.9696751644736842,0.9654638475829441,0.9696751644736842,0.9695549119748906,0.9534038856420787,1.0621927543640137,0.507,0.33948477990721815,0.507,0.6709892841654914,0.00684931506849315
13,0.0752438659965992,0.9731026785714286,0.9693346669753922,0.9731026785714286,0.9729891871370855,0.958585372559802,0.08739622211770008,0.9689555921052632,0.964618275101409,0.9689555921052632,0.9688206080763704,0.9522303068649162,1.025345651435852,0.522,0.346149567821279,0.522,0.6840835067131288,0.007062733693394266
14,0.0738100210257939,0.9735379464285714,0.9698729992788624,0.9735379464285714,0.9734454168038836,0.9593651990608236,0.08577018584075727,0.9698807565789473,0.9657091991864684,0.9698807565789473,0.9697664168095691,0.9537490134175217,1.134844093132019,0.4938,0.3335157672631793,0.4938,0.6592483658470202,0.0066718995290423865
15,0.07354348693575177,0.9736495535714286,0.9699952753341003,0.9736495535714286,0.9735552428311579,0.9595240952495243,0.08574527305992026,0.9698807565789473,0.9657091991864684,0.9698807565789473,0.9697664168095691,0.9537490134175217,1.1214975229263306,0.4832,0.3286497822086892,0.4832,0.6496684296676728,0.006535947712418301
16,0.07325350852949279,0.9736941964285715,0.9700312096259998,0.9736941964285715,0.9735932815806666,0.9595538395538395,0.08615963082564504,0.9697779605263158,0.9655555393371331,0.9697779605263158,0.9696465522332879,0.9534957291996203,1.0532926218032836,0.5195,0.3450473221370366,0.5195,0.6819191275201588,0.007026245091961149
17,0.07255776543702398,0.9739285714285715,0.9702974282426409,0.9739285714285715,0.9738281957263556,0.9599121361889071,0.08601939874260049,0.9691611842105263,0.9648641145152479,0.9691611842105263,0.9690323479057298,0.9525766677205185,1.1218159505844116,0.4876,0.3306776055856077,0.4876,0.6536616168895799,0.006591702210158977
18,0.07250491657427378,0.9738616071428572,0.9702094743552472,0.9738616071428572,0.9737556706122973,0.959778800577042,0.08621677422994062,0.9698807565789473,0.9656698805264619,0.9698807565789473,0.9697485101047425,0.9536465749090334,1.0865490169525147,0.5082,0.3400225363918928,0.5082,0.6720464275009256,0.006865912762520194
19,0.0717122874728271,0.974296875,0.9707318480164624,0.974296875,0.9742046455596339,0.9605170669821187,0.0851854495704174,0.9709087171052632,0.9669065112283979,0.9709087171052632,0.9708105252377551,0.955397951142632,1.1185886493682862,0.4659,0.32056450009938386,0.4659,0.6337350064798252,0.006325581395348837
20,0.07118855299694198,0.9742745535714286,0.9707266603295913,0.9742745535714286,0.9741914095981081,0.9605355522454501,0.08561991194361135,0.9704975328947368,0.9664113998857216,0.9704975328947368,0.970385534554083,0.9546961325966851,1.1996663869857789,0.4651,0.3201862082290869,0.4651,0.6329890777956714,0.006316180568456251
21,0.07079710851822581,0.9744308035714285,0.9708781500681682,0.9744308035714285,0.9743362402108849,0.9607066289340537,0.08573281529702638,0.9700863486842105,0.9659321343953787,0.9700863486842105,0.9699677267277735,0.9540356973621861,1.1513995433807374,0.4741,0.3244193773787834,0.4741,0.6413339907297595,0.006423578310976762
22,0.07045819427285875,0.9745535714285715,0.9710244053090662,0.9745535714285715,0.9744623796721096,0.9609120521172638,0.084862711594293,0.9710115131578947,0.9670207666686927,0.9710115131578947,0.9709124520748295,0.9555485498108449,1.1373952396392821,0.4892,0.33141217737692524,0.4892,0.655107821728832,0.0066122131466355505
23,0.06973080845815795,0.9748214285714286,0.9713405895058419,0.9748214285714286,0.9747362636112638,0.961352657004831,0.08481288250339658,0.9697779605263158,0.9656061948562836,0.9697779605263158,0.9696696029764448,0.953627760252366,1.190878284072876,0.4737,0.3242322842832415,0.4737,0.6409652748920477,0.00641872758164999
24,0.0692797440290451,0.97515625,0.9717191941488552,0.97515625,0.9750710828457938,0.961860050716195,0.08433649179182555,0.9706003289473685,0.9665420807105344,0.9706003289473685,0.9704949199022558,0.9548895899053628,1.1577033041000366,0.481,0.32763158003832216,0.481,0.6476629186769489,0.006508422664624809
25,0.06857174290078027,0.97515625,0.971767064265186,0.97515625,0.9750927109554935,0.961985108272423,0.08433295707953603,0.9712171052631579,0.9673077037560229,0.9712171052631579,0.9711427290156975,0.9560025141420491,1.2419412000656127,0.4552,0.3154719079873623,0.4552,0.6236901826659695,0.006202116016052536
26,0.06839120187929698,0.9749888392857143,0.971526352334071,0.9749888392857143,0.974902069329461,0.9615971210693172,0.08470452321987403,0.9708059210526315,0.9667814642640595,0.9708059210526315,0.9707037050798561,0.9552191737622201,1.1851436357498168,0.4734,0.3240919009113079,0.4734,0.6406886063406495,0.006415094339622641
27,0.06812004272426878,0.9750892857142858,0.9716414581881565,0.9750892857142858,0.9750032059028019,0.9617533157407725,0.08484931564644764,0.9704975328947368,0.9664278302351614,0.9704975328947368,0.9703929966882464,0.9547390001577039,1.1490581520080567,0.4913,0.3323740360616977,0.4913,0.6570012458606567,0.006639328256199961
28,0.06723066110696112,0.9754129464285715,0.9720408199863829,0.9754129464285715,0.9753419645595084,0.9623309337756271,0.08443901785894443,0.9716282894736842,0.9677434236628191,0.9716282894736842,0.971540833963724,0.9565491183879093,1.267434019470215,0.4589,0.3172409898933118,0.4589,0.627180330117956,0.006244260789715335
29,0.06705204755067826,0.97546875,0.9721187641546849,0.97546875,0.9754044640973725,0.9624543063099996,0.08378897744574045,0.9716282894736842,0.9677747365595084,0.9716282894736842,0.9715549757440447,0.9566310496543055,1.216032652282715,0.462,0.3187165876707153,0.462,0.6300908762170849,0.006280014776505356
30,0.06666246697306633,0.9756026785714286,0.9722543724307708,0.9756026785714286,0.975531250335311,0.9626158634606834,0.08386609428807308,0.9709087171052632,0.9669440726802371,0.9709087171052632,0.97082751779825,0.9554961471929548,1.234435047340393,0.4611,0.31828880597961795,0.4611,0.6292471541568362,0.006269592476489028
31,0.06604385065180915,0.97578125,0.9724681262104344,0.97578125,0.9757151623367372,0.9629173929389248,0.08339758021266837,0.9711143092105263,0.9671829919567017,0.9711143092105263,0.9710360798502632,0.9558245558874391,1.2956359115600586,0.4366,0.3064461265471643,0.4366,0.6058721428978014,0.005998588567395907
32,0.06583396534834589,0.9759933035714285,0.97272286227966,0.9759933035714285,0.9759339559985915,0.9632778489116517,0.08357306589421473,0.9716282894736842,0.9677851359486921,0.9716282894736842,0.9715596617321665,0.9566582914572864,1.2840394548416139,0.4301,0.30323864677868423,0.4301,0.5995358687621932,0.005930577359148787
33,0.06555214969175202,0.9758147321428572,0.9724592548529241,0.9758147321428572,0.9757275058267351,0.9628461208744107,0.083653156694613,0.9712171052631579,0.9672333086967233,0.9712171052631579,0.9711090541770401,0.9558080808080808,1.2701638898849488,0.4552,0.3154719079873623,0.4552,0.6236901826659695,0.006202116016052536
34,0.06499455398746899,0.97578125,0.9724257742550781,0.97578125,0.9756960104382688,0.9628068010420952,0.0838744887395909,0.9709087171052632,0.9669172676814217,0.9709087171052632,0.9708153982226103,0.9554260513466688,1.2807855388641358,0.465,0.32013889397196255,0.465,0.6328957793002599,0.006315007429420505
35,0.06494034801210676,0.97625,0.9730152394633776,0.97625,0.9761916070562662,0.963672368465977,0.08346796878858616,0.971422697368421,0.9675464599343293,0.971422697368421,0.9713512141081849,0.956330505812127,1.3046186029434204,0.421,0.29870055875275964,0.421,0.5905674724189467,0.005837912087912088
36,0.06471355283898966,0.976015625,0.9726918952732533,0.976015625,0.9759308810033201,0.9631648411923004,0.08401327227291308,0.9712171052631579,0.9672439951012225,0.9712171052631579,0.9711139075966141,0.9558359621451105,1.2403593696594237,0.4606,0.3180509314053805,0.4606,0.6287779693786916,0.006263817243920413
37,0.06464980844940459,0.9762723214285715,0.9729915843182327,0.9762723214285715,0.9761918473467692,0.9635784280134311,0.08435182332208283,0.9711143092105263,0.9671243300689032,0.9711143092105263,0.9710095266364324,0.9556712415207446,1.1879735790252686,0.4726,0.32371727863627753,0.4726,0.6399502712003989,0.00640542577241899
38,0.06376505151391029,0.9765848214285714,0.9733614324330129,0.9765848214285714,0.9765118070346139,0.9640950164293538,0.08328523310391527,0.971936677631579,0.9680966261825164,0.971936677631579,0.9718513431549333,0.9570281756650402,1.2672327306747437,0.4405,0.3083572119039845,0.4405,0.6096463965676518,0.0060401492272162014
