global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,3.8415732589372085,0.6932909366576819,0.02483790801438418,0.6932909366576819,0.7181360047379066,3.8277973877756217,0.6903782894736842,0.04754422739890453,0.6903782894736842,0.7136972746050562,4.138733178274972,0.45721428571428574,0.04939969635954157,0.45721428571428574,0.38848639334621177
2,3.6401161781218496,0.765582884097035,0.03388501963434554,0.765582884097035,0.778187760429415,3.6336264986740914,0.7658305921052632,0.10105837916029277,0.7658305921052632,0.7785807028277427,4.052033304486956,0.4757142857142857,0.14537237110937495,0.4757142857142857,0.40094019311497575
3,3.4562440882474585,0.7890835579514824,0.04571145606210247,0.7890835579514824,0.799584500084995,3.4501013881281803,0.787828947368421,0.15487664422743863,0.787828947368421,0.7982616180620224,3.929590156827654,0.48078571428571426,0.18841489849165347,0.48078571428571426,0.40384289230255044
4,3.3172401398661324,0.8081725909703504,0.05722484427273013,0.8081725909703504,0.8162222006058102,3.3112492310373405,0.8092105263157895,0.21775810730147557,0.8092105263157895,0.8164357761529487,3.8577762922559464,0.48242857142857143,0.18145400804494702,0.48242857142857143,0.4072769797652319
5,3.173456800594484,0.8259244440700808,0.07779731672652929,0.8259244440700808,0.8321674747536081,3.1687132559324565,0.8283305921052632,0.304829484701583,0.8283305921052632,0.8336468032417929,3.795242365155901,0.4809285714285714,0.22016853917366155,0.4809285714285714,0.4045055744408661
6,3.03666292303656,0.836242840296496,0.08412866117263088,0.836242840296496,0.8411245385577134,3.034008779023823,0.8396381578947368,0.35394325901555435,0.8396381578947368,0.8441359598141819,3.711345397404262,0.4817142857142857,0.24823676163851305,0.4817142857142857,0.4056090598191642
7,2.9331273730553065,0.8461084905660378,0.09465814788252665,0.8461084905660378,0.849729253669846,2.930831469987568,0.8507401315789473,0.33044791749166097,0.8507401315789473,0.8539235114077379,3.6717348019736153,0.47978571428571426,0.2652076943233191,0.47978571428571426,0.4064755952554125
8,2.8144097450287195,0.8572481469002695,0.1334773686513434,0.8572481469002695,0.8599636265329486,2.8170083071056164,0.8585526315789473,0.400134797971362,0.8585526315789473,0.8613924245742973,3.6119697747911728,0.4762857142857143,0.30395716207679374,0.4762857142857143,0.40390736893900003
9,2.7048416619673574,0.8623968160377359,0.13239729316914436,0.8623968160377359,0.8649664740693023,2.7096124950208162,0.8655427631578947,0.38622270229065525,0.8655427631578947,0.8682451902357834,3.5538986993517194,0.4755714285714286,0.30355650161605485,0.4755714285714286,0.4031131344071811
10,2.613751750108045,0.8706410040431267,0.12131920586208911,0.8706410040431267,0.8722370556882802,2.6205217461836967,0.8702713815789473,0.45111962323898713,0.8702713815789473,0.8719631102199273,3.5237698481423516,0.4697857142857143,0.26143187124371037,0.4697857142857143,0.40050780828870103
11,2.503474646180145,0.876137129380054,0.15278092276824765,0.876137129380054,0.8776827996903596,2.5105184002926477,0.876233552631579,0.5473734228872754,0.876233552631579,0.8775669301718225,3.4535931181226456,0.468,0.278828978466235,0.468,0.3988981119528856
12,2.423230308085439,0.8848656502695418,0.18180229341947265,0.8848656502695418,0.8853989685648256,2.431398291336863,0.884046052631579,0.6389133011988049,0.884046052631579,0.8845779493631933,3.419229793548584,0.4665,0.29931341409220014,0.4665,0.3976728583007334
13,2.342175850649728,0.8899616745283019,0.25762358008743974,0.8899616745283019,0.89017413986126,2.35066893226222,0.8881578947368421,0.6954584522628924,0.8881578947368421,0.8884322678327187,3.376939598083496,0.46414285714285713,0.2757499950515656,0.46414285714285713,0.3942330853299539
14,2.2588396997785956,0.891456789083558,0.21653814640456917,0.891456789083558,0.8911653599079635,2.2685798971276534,0.8908305921052632,0.6408225961947935,0.8908305921052632,0.8906956851407368,3.3165903655460904,0.4602857142857143,0.2964147214785416,0.4602857142857143,0.3935497446936691
15,2.202874411791161,0.8979636960916442,0.30694885041740333,0.8979636960916442,0.8969228343699516,2.215139050232737,0.8943256578947368,0.7633002938993404,0.8943256578947368,0.8938000244684441,3.291651351111276,0.452,0.29260572747378916,0.452,0.3881681966657323
16,2.113256918130859,0.9008065195417789,0.4378792457446387,0.9008065195417789,0.8993966315041962,2.1247831771248267,0.897203947368421,0.7628144279193702,0.897203947368421,0.8962269717595467,3.25683098084586,0.44742857142857145,0.31279323257290775,0.44742857142857145,0.38299778674183116
17,2.0526571906801827,0.9050602257412399,0.5591292786289611,0.9050602257412399,0.9038109540069729,2.0654975677791394,0.9027549342105263,0.8487004291486293,0.9027549342105263,0.9019055244772869,3.208234335763114,0.4551428571428571,0.31645507872877354,0.4551428571428571,0.3877205491381816
18,1.9964324084896283,0.9067553908355795,0.8394742542375466,0.9067553908355795,0.9051508633284145,2.010439866467526,0.9029605263157895,0.8482920873210468,0.9029605263157895,0.9018264518687534,3.1750913600921633,0.4515,0.3144262297610798,0.4515,0.38509552000757397
