global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
1,0.004520441851434115,0.999193512991573,0.8565232403171885,0.999193512991573,0.9991299326897084,0.7134502923976608,0.004772296772755094,0.9991776315789473,0.8331274873061616,0.9991776315789473,0.99907496248727,0.6666666666666666,0.00446119707711041,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
2,0.0036562222453591113,0.9991907698384831,0.8578339773746654,0.9991907698384831,0.9991328279612681,0.7160731472569779,0.004543255405702726,0.9991776315789473,0.8331274873061616,0.9991776315789473,0.99907496248727,0.6666666666666666,0.0033182370118796825,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
3,0.0030592691085923967,0.9992236876755618,0.8643989447833957,0.9992236876755618,0.99917064780961,0.7291866028708134,0.004111102097100995,0.9991776315789473,0.8331274873061616,0.9991776315789473,0.99907496248727,0.6666666666666666,0.003106170140951872,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
4,0.002977483370026614,0.9992895233497191,0.879803581902525,0.9992895233497191,0.9992536905525646,0.7599629286376274,0.0037367349405509516,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0033717577457427978,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
5,0.0029149832882896507,0.9992785507373596,0.8761128832716434,0.9992785507373596,0.9992361944424412,0.7525870178739417,0.0037568404376016637,0.9991776315789473,0.8331274873061616,0.9991776315789473,0.99907496248727,0.6666666666666666,0.003424687097966671,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
6,0.0028503371227701934,0.9992730644311798,0.8735072320913009,0.9992730644311798,0.9992249717457363,0.7473784556720686,0.0037148122566194566,0.9991776315789473,0.8331274873061616,0.9991776315789473,0.99907496248727,0.6666666666666666,0.0034852543411776423,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
7,0.00268018780822244,0.9993196980337079,0.8860682019718221,0.9993196980337079,0.9992891614414181,0.7724770642201835,0.003188181182179649,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.003170656098239124,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
8,0.0026644601614381745,0.9993306706460674,0.8840828997920052,0.9993306706460674,0.9992881847419314,0.7685009487666035,0.003792914415642276,0.9993832236842105,0.8748456154796213,0.9993832236842105,0.9993062218654526,0.75,0.0033086901584640145,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
9,0.0025982690194621353,0.9993142117275281,0.8857771999259156,0.9993142117275281,0.9992854719763511,0.7718978102189781,0.004016408004022914,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0031761392222717406,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
10,0.0025809286117983196,0.9993581021769663,0.8938610213124607,0.9993581021769663,0.9993337191844708,0.7880434782608695,0.003854425846504072,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0033242627530358734,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
11,0.0025591160670557474,0.9993004959620787,0.8801065583112189,0.9993004959620787,0.9992601611577818,0.7605633802816901,0.004430064146474347,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0033424246354028585,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
12,0.0024263192932992526,0.9993855337078652,0.8980279694920046,0.9993855337078652,0.9993609921948645,0.7963636363636364,0.00423505681790534,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.00318101853094995,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
13,0.0023851630970598767,0.9994019926264045,0.9009392010654879,0.9994019926264045,0.9993786937229364,0.8021778584392014,0.004797894606063461,0.9993832236842105,0.8844609842036502,0.9993832236842105,0.999335842839238,0.7692307692307693,0.0031956378544680773,0.9994,0.9116144504481147,0.9994,0.9994,0.8235294117647058
14,0.0023471414743484824,0.9994157083918539,0.9036477429134487,0.9994157083918539,0.9993943643756867,0.8075880758807588,0.00484957805594221,0.9993832236842105,0.8844609842036502,0.9993832236842105,0.999335842839238,0.7692307692307693,0.0030344455148093403,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
15,0.002271998917416915,0.9993882768609551,0.8974593289705362,0.9993882768609551,0.9993605128575952,0.7952249770431589,0.004597340339770247,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0030554949943907557,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
16,0.0022432173639858415,0.9994239378511236,0.9069354069269824,0.9994239378511236,0.999409176904122,0.8141592920353983,0.004652972948526057,0.9993832236842105,0.8844609842036502,0.9993832236842105,0.999335842839238,0.7692307692307693,0.003277766547165811,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
17,0.002202991713822096,0.9994458830758427,0.9111090573704643,0.9994458830758427,0.999433729062741,0.8224956063268892,0.004827597434326124,0.9993832236842105,0.8844609842036502,0.9993832236842105,0.999335842839238,0.7692307692307693,0.0030141063171438874,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
18,0.0021413107455848577,0.9994266810042135,0.9063022873891942,0.9994266810042135,0.9994084879917331,0.8128916741271263,0.005183496234071515,0.9993832236842105,0.8844609842036502,0.9993832236842105,0.999335842839238,0.7692307692307693,0.00292835413524881,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
19,0.002149945495705069,0.9994239378511236,0.9049190568037762,0.9994239378511236,0.9994026153690334,0.810126582278481,0.004939699684894693,0.999280427631579,0.8598198754567443,0.999280427631579,0.999208562975197,0.72,0.0031589324463158846,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
