global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted
1,0.9177371975353786,0.6134375,0.37730468101687403,0.6134375,0.5788047103531501,0.9219581076973363,0.608141447368421,0.3764035755879894,0.608141447368421,0.5741152204810426,0.9076477402676552,0.6618159600010327,0.38141845827108234,0.6618159600010327,0.6465644641096289
2,0.8748925413404193,0.6230803571428571,0.3881833548867414,0.6230803571428571,0.590238039223132,0.8809368767236408,0.619140625,0.38407347333522096,0.619140625,0.5866296823438406,0.8827834270334338,0.6517904012805177,0.38542856688497223,0.6517904012805177,0.6354425775487755
3,0.8480120202473231,0.6342299107142857,0.43517094112676713,0.6342299107142857,0.614902895074379,0.856797522620151,0.6314761513157895,0.43165250394701155,0.6314761513157895,0.6116754214896296,0.862991480643475,0.6573668493928728,0.4077110674570575,0.6573668493928728,0.6495081344966275
4,0.8274559576170785,0.6425334821428571,0.4449871592353572,0.6425334821428571,0.6227169868127317,0.8380287948407625,0.6336348684210527,0.4359440050015776,0.6336348684210527,0.6129600309996448,0.8648540843485427,0.644415376539332,0.39372754265020327,0.644415376539332,0.6302376426909112
5,0.8113304015568324,0.6491852678571428,0.46363795956345244,0.6491852678571428,0.6318665454623751,0.8247776439315394,0.6412417763157895,0.4503386254200063,0.6412417763157895,0.6222823695341761,0.8340577023812662,0.6672805349259485,0.4408595984043293,0.6672805349259485,0.6579740924204341
6,0.7933009627887181,0.6562723214285714,0.4628217778464601,0.6562723214285714,0.6391611336893498,0.8093317402036566,0.6492598684210527,0.4469855094696734,0.6492598684210527,0.630148157316577,0.8241224532769452,0.6702838997272015,0.4252813692920841,0.6702838997272015,0.6590158586898485
7,0.7736405440739222,0.6683258928571428,0.4838361294197399,0.6683258928571428,0.6529033435022994,0.7911065063978496,0.6588199013157895,0.4635819411769239,0.6588199013157895,0.6410399992753346,0.8093964797352193,0.6763078405893135,0.4335706204032789,0.6763078405893135,0.6649411990810087
8,0.7578685784339905,0.6746540178571429,0.4978895265796709,0.6746540178571429,0.6604808499598284,0.7769693983228583,0.6668379934210527,0.48000679100194615,0.6668379934210527,0.6506972207996423,0.8020967639795543,0.6766262488920252,0.41239479284661856,0.6766262488920252,0.663999315819638
9,0.7308866378239223,0.6863616071428571,0.5253743432675695,0.6863616071428571,0.6740578700617637,0.7545872016956932,0.6735197368421053,0.5048164082365693,0.6735197368421053,0.6591476156989872,0.7656235611276766,0.6882696660155073,0.42529208192926554,0.6882696660155073,0.6755174776443557
10,0.711446670123509,0.6941741071428571,0.5581299081053095,0.6941741071428571,0.6838539000233402,0.7353096729830692,0.6805098684210527,0.5439733703693099,0.6805098684210527,0.66839417435698,0.7563782893694128,0.6907911155477914,0.4281797576933772,0.6907911155477914,0.67618488278517
